Trial,Seed,Scenario,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
106,1000105,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
