Trial,Seed,Scenario,B1_Route,B4_Route,B1_Reliability,B4_Reliability,Reliability_Difference,B1_Delivered_Bits,B4_Delivered_Bits,Delivered_Bits_Difference,B1_Mean_Latency_s,B4_Mean_Latency_s,Latency_Difference_s,B1_Contact_Failures,B4_Contact_Failures,Contact_Failure_Difference,B1_Optical_Failures,B4_Optical_Failures,Optical_Failure_Difference
881,1000880,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82499999999999996,0.82499999999999996,0,168960,168960,0,1007.2468679736684,1007.2468679736684,0,35,35,0,0,0,0
881,1000880,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82499999999999996,0.82499999999999996,0,168960,168960,0,1007.2468679736684,1007.2468679736684,0,35,35,0,0,0,0
881,1000880,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.67000000000000004,0.67000000000000004,0,137216,137216,0,1073.4695428248097,1073.4695428248097,35,66,31,165,0,-165
881,1000880,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.67000000000000004,0.67000000000000004,0,137216,137216,0,1073.4695428248097,1073.4695428248097,35,66,31,165,0,-165
882,1000881,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.85499999999999998,0.85499999999999998,0,175104,175104,0,1323.0694714015328,1323.0694714015328,0,29,29,0,0,0,0
882,1000881,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82499999999999996,0.82499999999999996,0,168960,168960,0,1323.0694714015326,1323.0694714015326,0,29,29,0,6,6,0
882,1000881,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay1_Mars,0,0,0,0,0,0,0,0,0,29,48,19,171,0,-171
882,1000881,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay1_Mars,0,0,0,0,0,0,0,0,0,29,48,19,171,0,-171
883,1000882,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,1222.7655785366665,1222.7655785366665,0,33,33,0,0,0,0
883,1000882,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,1222.7655785366665,1222.7655785366665,0,33,33,0,0,0,0
883,1000882,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.67000000000000004,0.67000000000000004,0,137216,137216,0,1289.3024464573243,1289.3024464573243,33,66,33,167,0,-167
883,1000882,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.67000000000000004,0.67000000000000004,0,137216,137216,0,1289.3024464573243,1289.3024464573243,33,66,33,167,0,-167
884,1000883,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.90000000000000002,0.90000000000000002,0,184320,184320,0,1361.5972450403513,1361.5972450403513,0,20,20,0,0,0,0
884,1000883,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.66000000000000003,0.66000000000000003,0,135168,135168,0,1361.5972450403519,1361.5972450403519,0,20,20,0,48,48,0
884,1000883,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.81999999999999995,0.81999999999999995,0,167936,167936,0,1428.2398438466485,1428.2398438466485,20,36,16,180,0,-180
884,1000883,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.81499999999999995,0.81499999999999995,0,166912,166912,0,1428.2398438466485,1428.2398438466485,20,36,16,180,1,-179
885,1000884,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93500000000000005,0.93500000000000005,0,191488,191488,0,287.7192045431143,287.7192045431143,0,13,13,0,0,0,0
885,1000884,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93500000000000005,0.93500000000000005,0,191488,191488,0,287.7192045431143,287.7192045431143,0,13,13,0,0,0,0
885,1000884,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93500000000000005,0.93500000000000005,0,191488,191488,0,287.7192045431143,287.7192045431143,0,13,13,0,0,0,0
885,1000884,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93500000000000005,0.93500000000000005,0,191488,191488,0,287.7192045431143,287.7192045431143,0,13,13,0,0,0,0
886,1000885,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.91500000000000004,0.91500000000000004,0,187392,187392,0,648.51080447936295,648.51080447936295,0,17,17,0,0,0,0
886,1000885,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.91500000000000004,0.91500000000000004,0,187392,187392,0,648.51080447936295,648.51080447936295,0,17,17,0,0,0,0
886,1000885,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.91500000000000004,0.91500000000000004,0,187392,187392,0,648.51080447936295,648.51080447936295,0,17,17,0,0,0,0
886,1000885,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.91000000000000003,0.91000000000000003,0,186368,186368,0,648.51080447936295,648.51080447936295,0,17,17,0,1,1,0
887,1000886,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.85999999999999999,0.85999999999999999,0,176128,176128,0,485.19191763636366,485.19191763636366,0,28,28,0,0,0,0
887,1000886,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.85999999999999999,0.85999999999999999,0,176128,176128,0,485.19191763636366,485.19191763636366,0,28,28,0,0,0,0
887,1000886,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.85999999999999999,0.85999999999999999,0,176128,176128,0,485.19191763636366,485.19191763636366,0,28,28,0,0,0,0
887,1000886,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.85999999999999999,0.85999999999999999,0,176128,176128,0,485.19191763636366,485.19191763636366,0,28,28,0,0,0,0
888,1000887,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93500000000000005,0.93500000000000005,0,191488,191488,0,747.76360439392397,747.76360439392397,0,13,13,0,0,0,0
888,1000887,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93500000000000005,0.93500000000000005,0,191488,191488,0,747.76360439392397,747.76360439392397,0,13,13,0,0,0,0
888,1000887,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93000000000000005,0.93000000000000005,0,190464,190464,0,747.76360439392397,747.76360439392397,0,13,13,0,1,1,0
888,1000887,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.46999999999999997,0.46999999999999997,0,96256,96256,0,747.76360439392067,747.76360439392067,0,13,13,0,93,93,0
889,1000888,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,285.2387582518009,285.2387582518009,0,33,33,0,0,0,0
889,1000888,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,285.2387582518009,285.2387582518009,0,33,33,0,0,0,0
889,1000888,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,285.2387582518009,285.2387582518009,0,33,33,0,0,0,0
889,1000888,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,285.2387582518009,285.2387582518009,0,33,33,0,0,0,0
890,1000889,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95499999999999996,0.95499999999999996,0,195584,195584,0,1366.0321053731607,1366.0321053731607,0,9,9,0,0,0,0
890,1000889,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82499999999999996,0.82499999999999996,0,168960,168960,0,1366.0321053731607,1366.0321053731607,0,9,9,0,26,26,0
890,1000889,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay1_Mars,0,0,0,0,0,0,0,0,0,9,20,11,191,0,-191
890,1000889,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay1_Mars,0,0,0,0,0,0,0,0,0,9,20,11,191,0,-191
891,1000890,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.89500000000000002,0.89500000000000002,0,183296,183296,0,788.6881115317974,788.6881115317974,0,21,21,0,0,0,0
891,1000890,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.89500000000000002,0.89500000000000002,0,183296,183296,0,788.6881115317974,788.6881115317974,0,21,21,0,0,0,0
891,1000890,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.89500000000000002,0.89500000000000002,0,183296,183296,0,788.6881115317974,788.6881115317974,0,21,21,0,0,0,0
891,1000890,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.76500000000000001,0.76500000000000001,0,156672,156672,0,854.69814293166928,854.69814293166928,21,47,26,179,0,-179
892,1000891,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.875,0.875,0,179200,179200,0,1325.7101591297312,1325.7101591297312,0,25,25,0,0,0,0
892,1000891,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81000000000000005,0.81000000000000005,0,165888,165888,0,1325.7101591297317,1325.7101591297317,0,25,25,0,13,13,0
892,1000891,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.79500000000000004,0.79500000000000004,0,162816,162816,0,1392.2894197258286,1392.2894197258286,25,41,16,175,0,-175
892,1000891,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.79500000000000004,0.79500000000000004,0,162816,162816,0,1392.2894197258286,1392.2894197258286,25,41,16,175,0,-175
893,1000892,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.92500000000000004,0.92500000000000004,0,189440,189440,0,478.25838570755133,478.25838570755133,0,15,15,0,0,0,0
893,1000892,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.92500000000000004,0.92500000000000004,0,189440,189440,0,478.25838570755133,478.25838570755133,0,15,15,0,0,0,0
893,1000892,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.92500000000000004,0.92500000000000004,0,189440,189440,0,478.25838570755133,478.25838570755133,0,15,15,0,0,0,0
893,1000892,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.92500000000000004,0.92500000000000004,0,189440,189440,0,478.25838570755133,478.25838570755133,0,15,15,0,0,0,0
894,1000893,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.875,0.875,0,179200,179200,0,883.58282965613989,883.58282965613989,0,25,25,0,0,0,0
894,1000893,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.875,0.875,0,179200,179200,0,883.58282965613989,883.58282965613989,0,25,25,0,0,0,0
894,1000893,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.76000000000000001,0.76000000000000001,0,155648,155648,0,883.58282965614035,883.58282965614035,0,25,25,0,23,23,0
894,1000893,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.755,0.755,0,154624,154624,0,949.6089513747321,949.6089513747321,25,49,24,175,0,-175
895,1000894,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,1357.6602908232292,1357.6602908232292,0,33,33,0,0,0,0
895,1000894,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.755,0.755,0,154624,154624,0,1357.6602908232289,1357.6602908232289,0,33,33,0,16,16,0
895,1000894,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.63500000000000001,0.63500000000000001,0,130048,130048,0,1424.2944222249519,1424.2944222249519,33,73,40,167,0,-167
895,1000894,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.63500000000000001,0.63500000000000001,0,130048,130048,0,1424.2944222249519,1424.2944222249519,33,73,40,167,0,-167
896,1000895,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.96499999999999997,0.96499999999999997,0,197632,197632,0,1280.4126875627533,1280.4126875627533,0,7,7,0,0,0,0
896,1000895,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.94999999999999996,0.94999999999999996,0,194560,194560,0,1280.4126875627533,1280.4126875627533,0,7,7,0,3,3,0
896,1000895,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.94499999999999995,0.94499999999999995,0,193536,193536,0,1347.0163265805238,1347.0163265805238,7,11,4,193,0,-193
896,1000895,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.94499999999999995,0.94499999999999995,0,193536,193536,0,1347.0163265805238,1347.0163265805238,7,11,4,193,0,-193
897,1000896,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.89000000000000001,0.89000000000000001,0,182272,182272,0,1262.2380248062259,1262.2380248062259,0,22,22,0,0,0,0
897,1000896,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.89000000000000001,0.89000000000000001,0,182272,182272,0,1262.2380248062259,1262.2380248062259,0,22,22,0,0,0,0
897,1000896,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.80500000000000005,0.80500000000000005,0,164864,164864,0,1328.7265179498086,1328.7265179498086,22,39,17,178,0,-178
897,1000896,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.80500000000000005,0.80500000000000005,0,164864,164864,0,1328.7265179498086,1328.7265179498086,22,39,17,178,0,-178
898,1000897,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.91000000000000003,0.91000000000000003,0,186368,186368,0,949.62622677442721,949.62622677442721,0,18,18,0,0,0,0
898,1000897,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.91000000000000003,0.91000000000000003,0,186368,186368,0,949.62622677442721,949.62622677442721,0,18,18,0,0,0,0
898,1000897,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.80500000000000005,0.80500000000000005,0,164864,164864,0,1015.7607890255167,1015.7607890255167,18,39,21,182,0,-182
898,1000897,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.80500000000000005,0.80500000000000005,0,164864,164864,0,1015.7607890255167,1015.7607890255167,18,39,21,182,0,-182
899,1000898,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93000000000000005,0.93000000000000005,0,190464,190464,0,1026.5018254280126,1026.5018254280126,0,14,14,0,0,0,0
899,1000898,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93000000000000005,0.93000000000000005,0,190464,190464,0,1026.5018254280126,1026.5018254280126,0,14,14,0,0,0,0
899,1000898,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.82999999999999996,0.82999999999999996,0,169984,169984,0,1092.7118416351414,1092.7118416351414,14,34,20,186,0,-186
899,1000898,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.82999999999999996,0.82999999999999996,0,169984,169984,0,1092.7118416351414,1092.7118416351414,14,34,20,186,0,-186
900,1000899,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.89500000000000002,0.89500000000000002,0,183296,183296,0,436.41400712055713,436.41400712055713,0,21,21,0,0,0,0
900,1000899,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.89500000000000002,0.89500000000000002,0,183296,183296,0,436.41400712055713,436.41400712055713,0,21,21,0,0,0,0
900,1000899,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.89500000000000002,0.89500000000000002,0,183296,183296,0,436.41400712055713,436.41400712055713,0,21,21,0,0,0,0
900,1000899,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.89500000000000002,0.89500000000000002,0,183296,183296,0,436.41400712055713,436.41400712055713,0,21,21,0,0,0,0
901,1000900,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,641.14025431114726,641.14025431114726,0,34,34,0,0,0,0
901,1000900,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,641.14025431114726,641.14025431114726,0,34,34,0,0,0,0
901,1000900,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,641.14025431114726,641.14025431114726,0,34,34,0,0,0,0
901,1000900,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82499999999999996,0.82499999999999996,0,168960,168960,0,641.14025431114726,641.14025431114726,0,34,34,0,1,1,0
902,1000901,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,791.59770752234738,791.59770752234738,0,24,24,0,0,0,0
902,1000901,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,791.59770752234738,791.59770752234738,0,24,24,0,0,0,0
902,1000901,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.87,0.87,0,178176,178176,0,791.5977075223476,791.5977075223476,0,24,24,0,2,2,0
902,1000901,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.755,0.755,0,154624,154624,0,857.49940761848404,857.49940761848404,24,49,25,176,0,-176
903,1000902,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,704.56863518078274,704.56863518078274,0,0,0,0,0,0,0
903,1000902,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,704.56863518078274,704.56863518078274,0,0,0,0,0,0,0
903,1000902,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,704.56863518078274,704.56863518078274,0,0,0,0,0,0,0
903,1000902,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.98499999999999999,0.98499999999999999,0,201728,201728,0,704.56863518078251,704.56863518078251,0,0,0,0,3,3,0
904,1000903,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.76500000000000001,0.76500000000000001,0,156672,156672,0,1348.0808053544386,1348.0808053544386,0,47,47,0,0,0,0
904,1000903,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.68500000000000005,0.68500000000000005,0,140288,140288,0,1348.0808053544395,1348.0808053544395,0,47,47,0,16,16,0
904,1000903,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.65000000000000002,0.65000000000000002,0,133120,133120,0,1414.6968602833831,1414.6968602833831,47,70,23,153,0,-153
904,1000903,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.65000000000000002,0.65000000000000002,0,133120,133120,0,1414.6968602833831,1414.6968602833831,47,70,23,153,0,-153
905,1000904,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93500000000000005,0.93500000000000005,0,191488,191488,0,1091.3543832894554,1091.3543832894554,0,13,13,0,0,0,0
905,1000904,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93500000000000005,0.93500000000000005,0,191488,191488,0,1091.3543832894554,1091.3543832894554,0,13,13,0,0,0,0
905,1000904,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.91000000000000003,0.91000000000000003,0,186368,186368,0,1157.6341523243166,1157.6341523243166,13,18,5,187,0,-187
905,1000904,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.91000000000000003,0.91000000000000003,0,186368,186368,0,1157.6341523243166,1157.6341523243166,13,18,5,187,0,-187
906,1000905,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.98499999999999999,0.98499999999999999,0,201728,201728,0,1362.6953813348312,1362.6953813348312,0,3,3,0,0,0,0
906,1000905,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.65500000000000003,0.65500000000000003,0,134144,134144,0,1362.6953813348291,1362.6953813348291,0,3,3,0,66,66,0
906,1000905,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.96999999999999997,0.96999999999999997,0,198656,198656,0,1429.3405573696357,1429.3405573696357,3,6,3,197,0,-197
906,1000905,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.96999999999999997,0.96999999999999997,0,198656,198656,0,1429.3405573696357,1429.3405573696357,3,6,3,197,0,-197
907,1000906,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,557.01931526799615,557.01931526799615,0,34,34,0,0,0,0
907,1000906,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,557.01931526799615,557.01931526799615,0,34,34,0,0,0,0
907,1000906,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,557.01931526799615,557.01931526799615,0,34,34,0,0,0,0
907,1000906,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,557.01931526799615,557.01931526799615,0,34,34,0,0,0,0
908,1000907,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,983.51514442786947,983.51514442786947,0,0,0,0,0,0,0
908,1000907,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,983.51514442786947,983.51514442786947,0,0,0,0,0,0,0
908,1000907,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.98999999999999999,0.98999999999999999,0,202752,202752,0,1049.6983943038879,1049.6983943038879,0,2,2,200,0,-200
908,1000907,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.98999999999999999,0.98999999999999999,0,202752,202752,0,1049.6983943038879,1049.6983943038879,0,2,2,200,0,-200
909,1000908,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95999999999999996,0.95999999999999996,0,196608,196608,0,565.32281391482593,565.32281391482593,0,8,8,0,0,0,0
909,1000908,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95999999999999996,0.95999999999999996,0,196608,196608,0,565.32281391482593,565.32281391482593,0,8,8,0,0,0,0
909,1000908,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95999999999999996,0.95999999999999996,0,196608,196608,0,565.32281391482593,565.32281391482593,0,8,8,0,0,0,0
909,1000908,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95999999999999996,0.95999999999999996,0,196608,196608,0,565.32281391482593,565.32281391482593,0,8,8,0,0,0,0
910,1000909,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,773.66935973946215,773.66935973946215,0,34,34,0,0,0,0
910,1000909,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,773.66935973946215,773.66935973946215,0,34,34,0,0,0,0
910,1000909,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,773.66935973946215,773.66935973946215,0,34,34,0,0,0,0
910,1000909,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.68999999999999995,0.68999999999999995,0,141312,141312,0,839.54735798145293,839.54735798145293,34,62,28,166,0,-166
911,1000910,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.91000000000000003,0.91000000000000003,0,186368,186368,0,1121.0814444341011,1121.0814444341011,0,18,18,0,0,0,0
911,1000910,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.91000000000000003,0.91000000000000003,0,186368,186368,0,1121.0814444341011,1121.0814444341011,0,18,18,0,0,0,0
911,1000910,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.87,0.87,0,178176,178176,0,1187.4812936916935,1187.4812936916935,18,26,8,182,0,-182
911,1000910,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.87,0.87,0,178176,178176,0,1187.4812936916935,1187.4812936916935,18,26,8,182,0,-182
912,1000911,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,1234.4600741328834,1234.4600741328834,0,33,33,0,0,0,0
912,1000911,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,1234.4600741328834,1234.4600741328834,0,33,33,0,0,0,0
912,1000911,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.72999999999999998,0.72999999999999998,0,149504,149504,0,1300.9118828168355,1300.9118828168355,33,54,21,167,0,-167
912,1000911,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.72999999999999998,0.72999999999999998,0,149504,149504,0,1300.9118828168355,1300.9118828168355,33,54,21,167,0,-167
913,1000912,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97999999999999998,0.97999999999999998,0,200704,200704,0,846.29960840955016,846.29960840955016,0,4,4,0,0,0,0
913,1000912,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97999999999999998,0.97999999999999998,0,200704,200704,0,846.29960840955016,846.29960840955016,0,4,4,0,0,0,0
913,1000912,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,846.29960840955005,846.29960840955005,0,4,4,0,32,32,0
913,1000912,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.96499999999999997,0.96499999999999997,0,197632,197632,0,912.27495087224224,912.27495087224224,4,7,3,196,0,-196
914,1000913,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.995,0.995,0,203776,203776,0,1366.9307799908779,1366.9307799908779,0,1,1,0,0,0,0
914,1000913,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.84999999999999998,0.84999999999999998,0,174080,174080,0,1366.9307799908779,1366.9307799908779,0,1,1,0,29,29,0
914,1000913,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.98999999999999999,0.98999999999999999,0,202752,202752,0,1433.5995176554757,1433.5995176554757,1,2,1,199,0,-199
