Trial,Seed,Scenario,Policy,Route_Name,Available,Contact_Probability,Stressed_Optical_Success_Lower,Physical_Success_Lower,PAT_s,Propagation_s,Policy_Score,Selected
96,100095,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay1_Mars,1,0.71236188678462398,0.99999999951918195,0.71236188644210752,120,1376.8276742757164,0.71236188678462398,0
96,100095,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay2_Mars,1,0.71236188678462398,0.99999999999855005,0.71236188678359114,120,1040.2903273895342,0.71236188678462398,0
96,100095,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,1,0.84401533563355591,0,0,60,1033.9306682351728,0,0
96,100095,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,1,0.71236188678462398,1,0.71236188678462398,120,1182.5632571957271,0.71236188678462398,1
96,100095,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,1,0.71236188678462398,0.99999999951918195,0.71236188644210752,120,1376.8276742757164,0.71236188644210752,0
96,100095,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay2_Mars,1,0.71236188678462398,0.99999999999855005,0.71236188678359114,120,1040.2903273895342,0.71236188678359114,0
96,100095,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.84401533563355591,0,0,60,1033.9306682351728,0,0
96,100095,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.71236188678462398,1,0.71236188678462398,120,1182.5632571957271,0.31141370118968209,0
96,100095,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.71236188678462398,0.99999999951918195,0.71236188644210752,120,1376.8276742757164,0.26747457762345289,0
96,100095,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.71236188678462398,0.99999999999855005,0.71236188678359114,120,1040.2903273895342,0.35400348452515884,1
96,100095,Direct_Hard_Obstruction,B1_Shortest_Delay,Direct_Earth_to_Mars,0,0.84401533563355591,0,0,60,1033.9306682351728,-1,0
96,100095,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.71236188678462398,1,0.71236188678462398,120,1182.5632571957271,0.87969106181806123,0
96,100095,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.71236188678462398,0.99999999951918195,0.71236188644210752,120,1376.8276742757164,0.75557046595303334,0
96,100095,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.71236188678462398,0.99999999999855005,0.71236188678359114,120,1040.2903273895342,1,1
96,100095,Direct_Hard_Obstruction,B2_Contact_Aware,Direct_Earth_to_Mars,0,0.84401533563355591,0,0,60,1033.9306682351728,-1,0
96,100095,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,1,0.71236188678462398,1,0.71236188678462398,120,1182.5632571957271,0.71236188678462398,1
96,100095,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay1_Mars,1,0.71236188678462398,0.99999999951918195,0.71236188644210752,120,1376.8276742757164,0.71236188678462398,0
96,100095,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay2_Mars,1,0.71236188678462398,0.99999999999855005,0.71236188678359114,120,1040.2903273895342,0.71236188678462398,0
96,100095,Direct_Hard_Obstruction,B3_Physical_Success,Direct_Earth_to_Mars,0,0.84401533563355591,0,0,60,1033.9306682351728,-1,0
96,100095,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,1,0.71236188678462398,1,0.71236188678462398,120,1182.5632571957271,0.71236188678462398,1
96,100095,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay1_Mars,1,0.71236188678462398,0.99999999951918195,0.71236188644210752,120,1376.8276742757164,0.71236188644210752,0
96,100095,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay2_Mars,1,0.71236188678462398,0.99999999999855005,0.71236188678359114,120,1040.2903273895342,0.71236188678359114,0
96,100095,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0,0.84401533563355591,0,0,60,1033.9306682351728,-1,0
96,100095,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.71236188678462398,1,0.71236188678462398,120,1182.5632571957271,0.62665838458428336,0
96,100095,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.71236188678462398,0.99999999951918195,0.71236188644210752,120,1376.8276742757164,0.53823960246624503,0
96,100095,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.71236188678462398,0.99999999999855005,0.71236188678359114,120,1040.2903273895342,0.71236188678359114,1
97,100096,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9295775495668599,0.99999939629537959,0.92957698837659819,60,1221.859035912637,1,1
97,100096,Control,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.79616922699013493,0
97,100096,Control,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8747227253302905,0
97,100096,Control,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.99469600149475668,0
97,100096,Control,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.9295775495668599,0.99999939629537959,0.92957698837659819,60,1221.859035912637,0.9295775495668599,1
97,100096,Control,B2_Contact_Aware,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.8641144206587279,0
97,100096,Control,B2_Contact_Aware,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8641144206587279,0
97,100096,Control,B2_Contact_Aware,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.8641144206587279,0
97,100096,Control,B3_Physical_Success,Direct_Earth_to_Mars,1,0.9295775495668599,0.99999939629537959,0.92957698837659819,60,1221.859035912637,0.92957698837659819,1
97,100096,Control,B3_Physical_Success,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.86410283063803006,0
97,100096,Control,B3_Physical_Success,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.86411441056497962,0
97,100096,Control,B3_Physical_Success,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.86411320649754819,0
97,100096,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.9295775495668599,0.99999939629537959,0.92957698837659819,60,1221.859035912637,0.92957698837659819,1
97,100096,Control,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.34398604135453392,0
97,100096,Control,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.37793025610328829,0
97,100096,Control,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.42976497567096211,0
97,100096,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9295775495668599,0.46224459958658803,0.42969220218421483,60,1221.859035912637,1,1
97,100096,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.79616922699013493,0
97,100096,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8747227253302905,0
97,100096,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.99469600149475668,0
97,100096,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.9295775495668599,0.46224459958658803,0.42969220218421483,60,1221.859035912637,0.9295775495668599,1
97,100096,Direct_Pointing_50pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.8641144206587279,0
97,100096,Direct_Pointing_50pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8641144206587279,0
97,100096,Direct_Pointing_50pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.8641144206587279,0
97,100096,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,0.9295775495668599,0.46224459958658803,0.42969220218421483,60,1221.859035912637,0.42969220218421483,0
97,100096,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.86410283063803006,0
97,100096,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.86411441056497962,1
97,100096,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.86411320649754819,0
97,100096,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.9295775495668599,0.46224459958658803,0.42969220218421483,60,1221.859035912637,0.42969220218421483,0
97,100096,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.34398604135453392,0
97,100096,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.37793025610328829,0
97,100096,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.42976497567096211,1
97,100096,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,1,1
97,100096,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.79616922699013493,0
97,100096,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8747227253302905,0
97,100096,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.99469600149475668,0
97,100096,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,0.9295775495668599,1
97,100096,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.8641144206587279,0
97,100096,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8641144206587279,0
97,100096,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.8641144206587279,0
97,100096,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,0,0
97,100096,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.86410283063803006,0
97,100096,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.86411441056497962,1
97,100096,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.86411320649754819,0
97,100096,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,0,0
97,100096,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.34398604135453392,0
97,100096,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.37793025610328829,0
97,100096,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.42976497567096211,1
97,100096,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,1,1
97,100096,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.79616922699013493,0
97,100096,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8747227253302905,0
97,100096,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.99469600149475668,0
97,100096,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,0.9295775495668599,1
97,100096,Direct_Pointing_10pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.8641144206587279,0
97,100096,Direct_Pointing_10pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8641144206587279,0
97,100096,Direct_Pointing_10pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.8641144206587279,0
97,100096,Direct_Pointing_10pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,0,0
97,100096,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.86410283063803006,0
97,100096,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.86411441056497962,1
97,100096,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.86411320649754819,0
97,100096,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,0,0
97,100096,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.34398604135453392,0
97,100096,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.37793025610328829,0
97,100096,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.42976497567096211,1
97,100096,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9295775495668599,0.99015348642574519,0.92042445160672726,60,1221.859035912637,1,1
97,100096,Direct_Background_16,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.79616922699013493,0
97,100096,Direct_Background_16,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8747227253302905,0
97,100096,Direct_Background_16,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.99469600149475668,0
97,100096,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.9295775495668599,0.99015348642574519,0.92042445160672726,60,1221.859035912637,0.9295775495668599,1
97,100096,Direct_Background_16,B2_Contact_Aware,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.8641144206587279,0
97,100096,Direct_Background_16,B2_Contact_Aware,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8641144206587279,0
97,100096,Direct_Background_16,B2_Contact_Aware,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.8641144206587279,0
97,100096,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,1,0.9295775495668599,0.99015348642574519,0.92042445160672726,60,1221.859035912637,0.92042445160672726,1
97,100096,Direct_Background_16,B3_Physical_Success,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.86410283063803006,0
97,100096,Direct_Background_16,B3_Physical_Success,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.86411441056497962,0
97,100096,Direct_Background_16,B3_Physical_Success,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.86411320649754819,0
97,100096,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.9295775495668599,0.99015348642574519,0.92042445160672726,60,1221.859035912637,0.92042445160672726,1
97,100096,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.34398604135453392,0
97,100096,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.37793025610328829,0
97,100096,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.42976497567096211,0
97,100096,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,1,1
97,100096,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.79616922699013493,0
97,100096,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8747227253302905,0
97,100096,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.99469600149475668,0
97,100096,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,0.9295775495668599,1
97,100096,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.8641144206587279,0
97,100096,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8641144206587279,0
97,100096,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.8641144206587279,0
97,100096,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,0,0
97,100096,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.86410283063803006,0
97,100096,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.86411441056497962,1
97,100096,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.86411320649754819,0
97,100096,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.9295775495668599,0,0,60,1221.859035912637,0,0
97,100096,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.34398604135453392,0
97,100096,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.37793025610328829,0
97,100096,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.42976497567096211,1
97,100096,Direct_Hard_Obstruction,B1_Shortest_Delay,Direct_Earth_to_Mars,0,0.9295775495668599,0,0,60,1221.859035912637,-1,0
97,100096,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.80041462496452154,0
97,100096,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.87938699262470232,0
97,100096,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,1,1
97,100096,Direct_Hard_Obstruction,B2_Contact_Aware,Direct_Earth_to_Mars,0,0.9295775495668599,0,0,60,1221.859035912637,-1,0
97,100096,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.8641144206587279,1
97,100096,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.8641144206587279,0
97,100096,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.8641144206587279,0
97,100096,Direct_Hard_Obstruction,B3_Physical_Success,Direct_Earth_to_Mars,0,0.9295775495668599,0,0,60,1221.859035912637,-1,0
97,100096,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.86410283063803006,0
97,100096,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.86411441056497962,1
97,100096,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.86411320649754819,0
97,100096,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0,0.9295775495668599,0,0,60,1221.859035912637,-1,0
97,100096,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.8641144206587279,0.99998658740044055,0.86410283063803006,120,1534.6725224884592,0.69164054311592027,0
97,100096,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.8641144206587279,0.99999998831896786,0.86411441056497962,120,1396.8529689808502,0.75989097279040474,0
97,100096,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.8641144206587279,0.9999985949069351,0.86411320649754819,120,1228.3743315309564,0.86411320649754819,1
98,100097,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.91563204610810722,0.99996952462790578,0.91560414188080064,60,1271.4411302701653,1,1
98,100097,Control,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.83838204386011894,0.99997101816055678,0.83835774600633173,120,1500.0850814301491,0.84757934467157059,0
98,100097,Control,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.83838204386011894,0.99996167754209975,0.83834991499953881,120,1502.1282165347566,0.84642650093028626,0
98,100097,Control,B1_Shortest_Delay,Earth_Relay2_Mars,0,0.83838204386011894,0,0,120,1278.0940637101214,-1,0
98,100097,Control,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.91563204610810722,0.99996952462790578,0.91560414188080064,60,1271.4411302701653,0.91563204610810722,1
98,100097,Control,B2_Contact_Aware,Earth_Relay0_Mars,1,0.83838204386011894,0.99997101816055678,0.83835774600633173,120,1500.0850814301491,0.83838204386011894,0
98,100097,Control,B2_Contact_Aware,Earth_Relay1_Mars,1,0.83838204386011894,0.99996167754209975,0.83834991499953881,120,1502.1282165347566,0.83838204386011894,0
98,100097,Control,B2_Contact_Aware,Earth_Relay2_Mars,0,0.83838204386011894,0,0,120,1278.0940637101214,-1,0
98,100097,Control,B3_Physical_Success,Direct_Earth_to_Mars,1,0.91563204610810722,0.99996952462790578,0.91560414188080064,60,1271.4411302701653,0.91560414188080064,1
98,100097,Control,B3_Physical_Success,Earth_Relay0_Mars,1,0.83838204386011894,0.99997101816055678,0.83835774600633173,120,1500.0850814301491,0.83835774600633173,0
98,100097,Control,B3_Physical_Success,Earth_Relay1_Mars,1,0.83838204386011894,0.99996167754209975,0.83834991499953881,120,1502.1282165347566,0.83834991499953881,0
98,100097,Control,B3_Physical_Success,Earth_Relay2_Mars,0,0.83838204386011894,0,0,120,1278.0940637101214,-1,0
98,100097,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.91563204610810722,0.99996952462790578,0.91560414188080064,60,1271.4411302701653,0.91560414188080064,1
98,100097,Control,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.83838204386011894,0.99997101816055678,0.83835774600633173,120,1500.0850814301491,0.35528735448019083,0
98,100097,Control,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.83838204386011894,0.99996167754209975,0.83834991499953881,120,1502.1282165347566,0.35480079255413127,0
98,100097,Control,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,0.83838204386011894,0,0,120,1278.0940637101214,-1,0
98,100097,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.91563204610810722,0,0,60,1271.4411302701653,1,1
