Trial,Seed,Scenario,Policy,Selected_Route,Selected_Score,Selected_Physical_Success_Lower,Switched_From_Direct
76,100075,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92589037101096505,0.92589037101096505,0
76,100075,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.92589037101096272,0
76,100075,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.92589037101096505,0.92589037101096272,0
76,100075,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.92589037101096272,0.92589037101096272,0
76,100075,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92589037101096272,0.92589037101096272,0
76,100075,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.92577565863782241,0
76,100075,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.92589037101096505,0.92577565863782241,0
76,100075,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.92577565863782241,0.92577565863782241,0
76,100075,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92577565863782241,0.92577565863782241,0
76,100075,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
76,100075,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.92589037101096505,0,0
76,100075,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay0_Mars,0.85727297913082257,0.85727297913082257,1
76,100075,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.42502503288615012,0.85727297913082257,1
76,100075,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.92589037101096505,0
76,100075,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.92589037101096505,0.92589037101096505,0
76,100075,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.92589037101096505,0.92589037101096505,0
76,100075,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92589037101096505,0.92589037101096505,0
76,100075,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.62332143217275171,0
76,100075,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.92589037101096505,0.62332143217275171,0
76,100075,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,0.85727297913082257,0.85727297913082257,1
76,100075,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.62332143217275171,0.62332143217275171,0
76,100075,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.85727297913082257,1
76,100075,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.85727297913082257,0.85727297913082257,1
76,100075,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.85727297913082257,0.85727297913082257,1
76,100075,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.85727297913082257,0.85727297913082257,1
77,100076,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.84038478417836249,0
77,100076,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.84038478417836249,0
77,100076,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.84038478417836249,0
77,100076,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.84038478417819273,0
77,100076,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417819273,0
77,100076,Direct_Pointing_10pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.84038478417819273,0.84038478417819273,0
77,100076,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.84038478417819273,0.84038478417819273,0
77,100076,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.84038478417836249,0
77,100076,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.84038478417836249,0
77,100076,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.84038478417836249,0.84038478417836249,0
77,100076,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.70624658547851293,1
77,100076,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.70624658547851293,0.70624658547851293,1
77,100076,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.70624658547851293,0.70624658547851293,1
77,100076,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.70624658547851293,0.70624658547851293,1
78,100077,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.89148577719485489,0
78,100077,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.89148579946342987,0.89148577719485489,0
78,100077,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.89148577719485489,0.89148577719485489,0
78,100077,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.89148577719485489,0.89148577719485489,0
78,100077,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.76845872070368593,0
78,100077,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.89148579946342987,0.76845872070368593,0
78,100077,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.79474693057206691,0.79474693057206691,1
78,100077,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.76845872070368593,0.76845872070368593,0
78,100077,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
78,100077,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.89148579946342987,0,0
78,100077,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.79474693057206691,0.79474693057206691,1
78,100077,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.39517424049007049,0.79474688329625875,1
78,100077,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
78,100077,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.89148579946342987,0,0
78,100077,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.79474693057206691,0.79474693057206691,1
78,100077,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.39517424049007049,0.79474688329625875,1
78,100077,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.89047689308954892,0
78,100077,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.89148579946342987,0.89047689308954892,0
78,100077,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.89047689308954892,0.89047689308954892,0
78,100077,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.89047689308954892,0.89047689308954892,0
78,100077,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
78,100077,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.89148579946342987,0,0
78,100077,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,0.79474693057206691,0.79474693057206691,1
78,100077,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.39517424049007049,0.79474688329625875,1
78,100077,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.79474688329625875,1
78,100077,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.79474693064495072,0.79474546810119939,1
78,100077,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay1_Mars,0.79474693057206691,0.79474693057206691,1
78,100077,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.79474688329625875,0.79474688329625875,1
79,100078,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9380874033422768,0
79,100078,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9380874033422768,0
79,100078,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9380874033422768,0
79,100078,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9380874033422768,0
79,100078,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Pointing_10pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9380874033422768,0
79,100078,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9380874033422768,0
79,100078,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9380874033422768,0.9380874033422768,0
79,100078,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.88000797630945549,1
79,100078,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.88000797630945549,0.88000797630945549,1
79,100078,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.88000797630945549,0.88000797630945549,1
79,100078,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.88000797630945549,0.88000797630945549,1
80,100079,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.94371568564509689,0
80,100079,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.94371568564515551,0.94371568564509689,0
80,100079,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.94371568564509689,0.94371568564509689,0
80,100079,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.94371568564509689,0.94371568564509689,0
80,100079,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.94323918438441146,0
80,100079,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.94371568564515551,0.94323918438441146,0
80,100079,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.94323918438441146,0.94323918438441146,0
80,100079,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.94323918438441146,0.94323918438441146,0
80,100079,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
80,100079,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.94371568564515551,0,0
80,100079,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,0.89059929533270599,0.89059929533270599,1
80,100079,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.44254319677400872,0.8905992953325591,1
80,100079,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
80,100079,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.94371568564515551,0,0
80,100079,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay0_Mars,0.89059929533270599,0.89059929533270599,1
80,100079,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.44254319677400872,0.8905992953325591,1
80,100079,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.94371557226040348,0
80,100079,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.94371568564515551,0.94371557226040348,0
80,100079,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.94371557226040348,0.94371557226040348,0
80,100079,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.94371557226040348,0.94371557226040348,0
80,100079,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
80,100079,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.94371568564515551,0,0
80,100079,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,0.89059929533270599,0.89059929533270599,1
80,100079,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.44254319677400872,0.8905992953325591,1
80,100079,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.8905992953325591,1
80,100079,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.89059929533270599,0.89059929533270599,1
80,100079,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.89059929533270599,0.89059929533270599,1
80,100079,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.8905992953325591,0.8905992953325591,1
81,100080,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90254036064198295,0
81,100080,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.90254036064198295,0.90254036064198295,0
81,100080,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.90254036064198295,0.90254036064198295,0
81,100080,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90254036064198295,0.90254036064198295,0
81,100080,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90254035980599923,0
81,100080,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.90254036064198295,0.90254035980599923,0
81,100080,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.90254035980599923,0.90254035980599923,0
81,100080,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90254035980599923,0.90254035980599923,0
81,100080,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.87239639404596958,0
81,100080,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.90254036064198295,0.87239639404596958,0
81,100080,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.87239639404596958,0.87239639404596958,0
81,100080,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.87239639404596958,0.87239639404596958,0
81,100080,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
81,100080,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.90254036064198295,0,0
81,100080,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay0_Mars,0.81457910258776067,0.81457910258776067,1
81,100080,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.40418254785430824,0.81457910258776067,1
81,100080,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90254036064198295,0
81,100080,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.90254036064198295,0.90254036064198295,0
81,100080,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.90254036064198295,0.90254036064198295,0
81,100080,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90254036064198295,0.90254036064198295,0
81,100080,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
81,100080,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.90254036064198295,0,0
81,100080,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,0.81457910258776067,0.81457910258776067,1
81,100080,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.40418254785430824,0.81457910258776067,1
81,100080,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.81457910258776067,1
81,100080,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.81457910258776067,0.81457910258776067,1
81,100080,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.81457910258776067,0.81457910258776067,1
81,100080,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.81457910258776067,0.81457910258776067,1
82,100081,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.88286756952954748,0
82,100081,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.88287315668910304,0.88286756952954748,0
82,100081,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.88286756952954748,0.88286756952954748,0
82,100081,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.88286756952954748,0.88286756952954748,0
82,100081,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
82,100081,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.88287315668910304,0,0
82,100081,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.77946279614884795,0.77946279614884795,1
82,100081,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.38774181384271622,0.77945372144882397,1
82,100081,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
82,100081,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.88287315668910304,0,0
82,100081,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.77946279614884795,0.77946279614884795,1
82,100081,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.38774181384271622,0.77945372144882397,1
82,100081,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
82,100081,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.88287315668910304,0,0
82,100081,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.77946279614884795,0.77946279614884795,1
82,100081,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.38774181384271622,0.77945372144882397,1
82,100081,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.8413002303041357,0
82,100081,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.88287315668910304,0.8413002303041357,0
82,100081,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.8413002303041357,0.8413002303041357,0
82,100081,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.8413002303041357,0.8413002303041357,0
82,100081,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
82,100081,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.88287315668910304,0,0
82,100081,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,0.77946279614884795,0.77946279614884795,1
82,100081,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.38774181384271622,0.77945372144882397,1
82,100081,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.77945372144882397,1
82,100081,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.77946501080218145,0.77945506368642836,1
82,100081,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay1_Mars,0.77946279614884795,0.77946279614884795,1
82,100081,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.77945372144882397,0.77945372144882397,1
83,100082,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9179355183575133,0
83,100082,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.9179355183575133,0.9179355183575133,0
83,100082,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.9179355183575133,0.9179355183575133,0
83,100082,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9179355183575133,0.9179355183575133,0
83,100082,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9179355183575133,0
83,100082,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.9179355183575133,0.9179355183575133,0
83,100082,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.9179355183575133,0.9179355183575133,0
83,100082,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9179355183575133,0.9179355183575133,0
83,100082,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.91793551835751319,0
83,100082,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.9179355183575133,0.91793551835751319,0
83,100082,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.91793551835751319,0.91793551835751319,0
83,100082,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.91793551835751319,0.91793551835751319,0
83,100082,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.91434953007081288,0
83,100082,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.9179355183575133,0.91434953007081288,0
83,100082,Direct_Pointing_10pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.91434953007081288,0.91434953007081288,0
83,100082,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.91434953007081288,0.91434953007081288,0
83,100082,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9179355183575133,0
83,100082,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.9179355183575133,0.9179355183575133,0
83,100082,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.9179355183575133,0.9179355183575133,0
83,100082,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9179355183575133,0.9179355183575133,0
83,100082,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.91793551720404676,0
83,100082,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.9179355183575133,0.91793551720404676,0
83,100082,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,0.91793551720404676,0.91793551720404676,0
83,100082,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.91793551720404676,0.91793551720404676,0
83,100082,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.84260561586227667,1
83,100082,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.84260561586227667,0.84260561586227667,1
83,100082,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.84260561586227667,0.84260561586227667,1
83,100082,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.84260561586227667,0.84260561586227667,1
84,100083,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.86956244236195335,0
84,100083,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.86966218084067815,0.86956244236195335,0
84,100083,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.86956244236195335,0.86956244236195335,0
84,100083,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.86956244236195335,0.86956244236195335,0
84,100083,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
84,100083,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.86966218084067815,0,0
84,100083,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.75629788595054781,0.75629788595054781,1
