Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,7,1000006,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,19,181,0,0,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,7,1000006,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,19,181,0,0,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,7,1000006,B3_Physical_Success,Earth_Relay0_Mars,200,0,165,35,35,0,0,0,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,7,1000006,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,165,0,35,35,0,0.82499999999999996,168960,1392.9668621231119
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,7,1000006,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,19,181,0,0,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,7,1000006,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,19,181,0,0,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,7,1000006,B3_Physical_Success,Earth_Relay0_Mars,200,0,165,35,35,0,0,0,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,7,1000006,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,165,0,35,35,0,0.82499999999999996,168960,1392.9668621231119
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,7,1000006,B1_Shortest_Delay,Direct_Earth_to_Mars,200,178,0,22,19,3,0.89000000000000001,182272,1326.3182275210045
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,7,1000006,B2_Contact_Aware,Direct_Earth_to_Mars,200,178,0,22,19,3,0.89000000000000001,182272,1326.3182275210045
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,7,1000006,B3_Physical_Success,Direct_Earth_to_Mars,200,178,0,22,19,3,0.89000000000000001,182272,1326.3182275210045
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,7,1000006,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,178,0,22,19,3,0.89000000000000001,182272,1326.3182275210045
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,7,1000006,B1_Shortest_Delay,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1326.3182275210045
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,7,1000006,B2_Contact_Aware,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1326.3182275210045
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,7,1000006,B3_Physical_Success,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1326.3182275210045
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,7,1000006,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1326.3182275210045
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,8,1000007,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,8,1000007,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
