Trial,Seed,Policy,Packet_Index,Release_Time_s,Selected_Route_Index,Selected_Route_Name,Route_Contact_Probability,Shared_Contact_Uniform,Contact_Realized,Outcome,Delivered,Expired,Dropped,Transmission_Time_Per_Hop_s,Total_Transmission_Time_s,PAT_Time_s,Propagation_Time_s,End_To_End_Latency_s,Arrival_Time_s,TTL_s,Deadline_s
1,100000,B1,35,31068.031482883365,0,Direct_Earth_to_Mars,0.85134381764986822,0.7419322778835683,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,31882.617591820937,1500,32568.031482883365
1,100000,B1,36,3600.976202103715,0,Direct_Earth_to_Mars,0.85134381764986822,0.58181441028689651,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,4415.5623110412862,1500,5100.976202103715
1,100000,B1,37,5068.5615549416343,0,Direct_Earth_to_Mars,0.85134381764986822,0.7133237258569346,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,5883.1476638792055,1500,6568.5615549416343
1,100000,B1,38,20095.378293003279,0,Direct_Earth_to_Mars,0.85134381764986822,0.96976273938428847,0,DROPPED_CONTACT_NOT_REALIZED,0,0,1,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,20909.964401940852,1500,21595.378293003279
1,100000,B1,39,13682.148947410034,0,Direct_Earth_to_Mars,0.85134381764986822,0.2221816986291428,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,14496.735056347605,1500,15182.148947410034
1,100000,B1,40,12441.243559802329,0,Direct_Earth_to_Mars,0.85134381764986822,0.47285695198756428,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,13255.8296687399,1500,13941.243559802329
1,100000,B1,41,40053.353213602219,0,Direct_Earth_to_Mars,0.85134381764986822,0.40315102850529067,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,40867.939322539787,1500,41553.353213602219
1,100000,B1,42,41537.20755467756,0,Direct_Earth_to_Mars,0.85134381764986822,0.69099258698298582,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,42351.793663615128,1500,43037.20755467756
1,100000,B1,43,25039.201862558311,0,Direct_Earth_to_Mars,0.85134381764986822,0.81992522882940111,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,25853.787971495884,1500,26539.201862558311
1,100000,B1,44,1775.0137191576366,0,Direct_Earth_to_Mars,0.85134381764986822,0.73350815499680866,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,2589.5998280952076,1500,3275.0137191576368
1,100000,B1,45,33947.787037746952,0,Direct_Earth_to_Mars,0.85134381764986822,0.72486469853458846,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,34762.37314668452,1500,35447.787037746952
1,100000,B1,46,35176.830455691874,0,Direct_Earth_to_Mars,0.85134381764986822,0.56757084993176465,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,35991.416564629442,1500,36676.830455691874
1,100000,B1,47,37771.564575383702,0,Direct_Earth_to_Mars,0.85134381764986822,0.3887594218273791,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,38586.15068432127,1500,39271.564575383702
