Trial,Seed,Policy,Orbital_Phase_Radians,Simulation_Days_Since_J2000,Earth_X_km,Earth_Y_km,Earth_Z_km,Mars_X_km,Mars_Y_km,Mars_Z_km,Relay0_X_km,Relay0_Y_km,Relay0_Z_km,Relay1_X_km,Relay1_Y_km,Relay1_Z_km,Relay2_X_km,Relay2_Y_km,Relay2_Z_km,Earth_Mars_Distance_Meters,Optical_Degradation_Factor,Relay_0_Online,Relay_1_Online,Relay_2_Online,Contact_Realization_Probability,Generated_Packets,PAT_Delay_Seconds,First_Packet_Release_s,Last_Packet_Release_s,Direct_Available,Relay0_Route_Available,Relay1_Route_Available,Relay2_Route_Available,Available_Route_Count,Relay0_Earth_Hop_Distance_m,Relay0_Mars_Hop_Distance_m,Relay1_Earth_Hop_Distance_m,Relay1_Mars_Hop_Distance_m,Relay2_Earth_Hop_Distance_m,Relay2_Mars_Hop_Distance_m,Direct_Total_Route_Distance_m,Relay0_Total_Route_Distance_m,Relay1_Total_Route_Distance_m,Relay2_Total_Route_Distance_m,Direct_Propagation_Delay_s,Relay0_Propagation_Delay_s,Relay1_Propagation_Delay_s,Relay2_Propagation_Delay_s,Direct_Hop_Count,Relay0_Hop_Count,Relay1_Hop_Count,Relay2_Hop_Count,Direct_Route_Contact_Probability,Relay0_Route_Contact_Probability,Relay1_Route_Contact_Probability,Relay2_Route_Contact_Probability,Direct_PAT_Cost_s,Relay0_PAT_Cost_s,Relay1_PAT_Cost_s,Relay2_PAT_Cost_s,Direct_Hop1_Optical_Quality,Relay0_Hop1_Optical_Quality,Relay0_Hop2_Optical_Quality,Relay1_Hop1_Optical_Quality,Relay1_Hop2_Optical_Quality,Relay2_Hop1_Optical_Quality,Relay2_Hop2_Optical_Quality,Direct_Predicted_Optical_Quality,Relay0_Predicted_Optical_Quality,Relay1_Predicted_Optical_Quality,Relay2_Predicted_Optical_Quality,Direct_Link_Stability,Relay0_Link_Stability,Relay1_Link_Stability,Relay2_Link_Stability,Direct_Contact_Available,Relay0_Contact_Available,Relay1_Contact_Available,Relay2_Contact_Available,Selected_Route_Index,Selected_Route_Name,Selected_Route_Score,Direct_Policy_Score,Relay0_Policy_Score,Relay1_Policy_Score,Relay2_Policy_Score,Selected_Propagation_Delay_s,Selected_PAT_Cost_s,Selected_Optical_Quality,Selected_Link_Stability,Phase8_Packet_Index,Phase8_Packet_Release_s,Phase8_Packet_Size_bits,Phase8_Data_Rate_bps,Phase8_Transmission_Time_Per_Hop_s,Phase8_Total_Transmission_Time_s,Phase8_PAT_Time_s,Phase8_Propagation_Time_s,Phase8_End_To_End_Latency_s,Phase8_Arrival_Time_s,Phase8_TTL_s,Phase8_Deadline_s,Phase8_Outcome,Phase8_Delivered,Phase8_Expired,Phase8_Dropped,Phase9_Generated_Packets,Phase9_Delivered_Packets,Phase9_Expired_Packets,Phase9_Dropped_Packets,Phase9_Contact_Failure_Drops,Phase9_No_Route_Drops,Phase9_Route_Unavailable_Drops,Phase9_Invalid_State_Drops,Phase9_Reliability,Phase9_Delivered_Bits,Phase9_Delivered_Throughput_bps,Phase9_Mean_Delivered_Latency_s,Phase9_Median_Delivered_Latency_s,Phase9_P95_Delivered_Latency_s,Phase9_Total_PAT_Burden_s,Phase9_Mean_PAT_Per_Generated_Packet_s,Phase9_Direct_Selection_Count,Phase9_Relay0_Selection_Count,Phase9_Relay1_Selection_Count,Phase9_Relay2_Selection_Count,Phase9_No_Route_Selection_Count,Phase9_Route_Switch_Count
3,100002,B3,0.66808287704080471,82.930000253820651,-148793188.28017545,-10638401.168511849,8.3006868995257239,144525804.9448871,165736549.76267827,-80313.902109963412,87433603.400344446,208476779.49346966,14411940.511607964,186359094.35050181,104544595.95423317,10600704.497859823,145183037.06707403,166490237.89723668,-80679.130148962911,342263292735.57843,0.92420181873497187,1,1,1,0.90690630166538877,200,60,9773.9532189422971,9514.3494179550216,1,1,1,1,4,322524825857.26129,72775491428.33342,354551195370.42371,74890342951.873886,343215067205.9176,999999999.99999499,342263292735.57843,395300317285.59473,429441538322.29761,344215067205.9176,1141.6387349418894,1318.5467554556194,1432.426745571373,1148.1489900130673,1,2,2,2,0.90690630166538877,0.82247904000039318,0.82247904000039318,0.82247904000039318,60,120,120,120,0.023519682563651931,0.026486575149264883,0.52021373043848607,0.021917660542765994,0.49124762694233726,0.02338941791694877,1,0.023519682563651931,0.026486575149264883,0.021917660542765994,0.02338941791694877,0.021330148330145501,0.021784652901665653,0.018026816402268671,0.01923730599450002,1,1,1,1,0,Direct_Earth_to_Mars,0.021330148330145501,0.021330148330145501,0.010892326450832827,0.0090134082011343354,0.0096186529972500101,1141.6387349418894,60,0.023519682563651931,0.021330148330145501,0,9773.9532189422971,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1141.6387349418894,1201.6388168618894,10975.592035804186,1500,11273.953218942297,DELIVERED_MECHANICALLY,1,0,0,200,177,0,23,23,0,0,0,0.88500000000000001,1449984,33.564444444444447,1201.6388168618928,1201.6388168618894,1201.6388168618894,12000,60,200,0,0,0,0,0
3,100002,B4,0.66808287704080471,82.930000253820651,-148793188.28017545,-10638401.168511849,8.3006868995257239,144525804.9448871,165736549.76267827,-80313.902109963412,87433603.400344446,208476779.49346966,14411940.511607964,186359094.35050181,104544595.95423317,10600704.497859823,145183037.06707403,166490237.89723668,-80679.130148962911,342263292735.57843,0.92420181873497187,1,1,1,0.90690630166538877,200,60,9773.9532189422971,9514.3494179550216,1,1,1,1,4,322524825857.26129,72775491428.33342,354551195370.42371,74890342951.873886,343215067205.9176,999999999.99999499,342263292735.57843,395300317285.59473,429441538322.29761,344215067205.9176,1141.6387349418894,1318.5467554556194,1432.426745571373,1148.1489900130673,1,2,2,2,0.90690630166538877,0.82247904000039318,0.82247904000039318,0.82247904000039318,60,120,120,120,0.023519682563651931,0.026486575149264883,0.52021373043848607,0.021917660542765994,0.49124762694233726,0.02338941791694877,1,0.023519682563651931,0.026486575149264883,0.021917660542765994,0.02338941791694877,0.021330148330145501,0.021784652901665653,0.018026816402268671,0.01923730599450002,1,1,1,1,0,Direct_Earth_to_Mars,0.021330148330145501,0.021330148330145501,0.009430914556841757,0.0071836524751241713,0.0095641131378781576,1141.6387349418894,60,0.023519682563651931,0.021330148330145501,0,9773.9532189422971,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1141.6387349418894,1201.6388168618894,10975.592035804186,1500,11273.953218942297,DELIVERED_MECHANICALLY,1,0,0,200,177,0,23,23,0,0,0,0.88500000000000001,1449984,33.564444444444447,1201.6388168618928,1201.6388168618894,1201.6388168618894,12000,60,200,0,0,0,0,0
4,100003,B1,0.22145831672860922,27.489910149863846,-91459290.853801459,115508492.32160543,-50.509143338807384,202289547.1192154,59692730.97815036,-3721526.1243002373,172107319.49187994,130344695.83751431,-9743361.9112487976,205581032.2879954,-16519984.218448268,23942903.8656918,203248511.65922126,59975707.598145567,-3739168.2201906703,299027805405.45294,0.94224965905718827,1,1,1,0.95800402941676843,200,60,236.62492455589285,26587.352973436282,1,1,1,1,4,264163591626.39374,77064450359.955627,325941309523.45703,81145132441.356735,299917588751.40015,999999999.99998736,299027805405.45294,341228041986.34937,407086441964.81378,300917588751.40015,997.42430088543347,1138.1855970191773,1357.8600465804329,1003.7277810253507,1,2,2,2,0.95800402941676843,0.91777172037876453,0.91777172037876453,0.91777172037876453,60,120,120,120,0.031414353564078221,0.040253658045007822,0.47298035600602645,0.026440670388927237,0.4266053794284228,0.031228232400878485,1,0.031414353564078221,0.040253658045007822,0.026440670388927237,0.031228232400878485,0.030095077295909958,0.036943668995505323,0.024266499550813607,0.028660388574942124,1,1,1,1,0,Direct_Earth_to_Mars,0.95800402941676843,0.95800402941676843,0.91777172037876453,0.91777172037876453,0.91777172037876453,997.42430088543347,60,0.031414353564078221,0.030095077295909958,0,236.62492455589285,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,997.42430088543347,1057.4243828054334,1294.0493073613263,1500,1736.6249245558929,DELIVERED_MECHANICALLY,1,0,0,200,194,0,6,6,0,0,0,0.96999999999999997,1589248,36.788148148148146,1057.4243828054371,1057.4243828054334,1057.4243828054334,12000,60,200,0,0,0,0,0
4,100003,B2,0.22145831672860922,27.489910149863846,-91459290.853801459,115508492.32160543,-50.509143338807384,202289547.1192154,59692730.97815036,-3721526.1243002373,172107319.49187994,130344695.83751431,-9743361.9112487976,205581032.2879954,-16519984.218448268,23942903.8656918,203248511.65922126,59975707.598145567,-3739168.2201906703,299027805405.45294,0.94224965905718827,1,1,1,0.95800402941676843,200,60,236.62492455589285,26587.352973436282,1,1,1,1,4,264163591626.39374,77064450359.955627,325941309523.45703,81145132441.356735,299917588751.40015,999999999.99998736,299027805405.45294,341228041986.34937,407086441964.81378,300917588751.40015,997.42430088543347,1138.1855970191773,1357.8600465804329,1003.7277810253507,1,2,2,2,0.95800402941676843,0.91777172037876453,0.91777172037876453,0.91777172037876453,60,120,120,120,0.031414353564078221,0.040253658045007822,0.47298035600602645,0.026440670388927237,0.4266053794284228,0.031228232400878485,1,0.031414353564078221,0.040253658045007822,0.026440670388927237,0.031228232400878485,0.030095077295909958,0.036943668995505323,0.024266499550813607,0.028660388574942124,1,1,1,1,0,Direct_Earth_to_Mars,0.95800402941676843,0.95800402941676843,0.45888586018938227,0.45888586018938227,0.45888586018938227,997.42430088543347,60,0.031414353564078221,0.030095077295909958,0,236.62492455589285,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,997.42430088543347,1057.4243828054334,1294.0493073613263,1500,1736.6249245558929,DELIVERED_MECHANICALLY,1,0,0,200,194,0,6,6,0,0,0,0.96999999999999997,1589248,36.788148148148146,1057.4243828054371,1057.4243828054334,1057.4243828054334,12000,60,200,0,0,0,0,0
4,100003,B3,0.22145831672860922,27.489910149863846,-91459290.853801459,115508492.32160543,-50.509143338807384,202289547.1192154,59692730.97815036,-3721526.1243002373,172107319.49187994,130344695.83751431,-9743361.9112487976,205581032.2879954,-16519984.218448268,23942903.8656918,203248511.65922126,59975707.598145567,-3739168.2201906703,299027805405.45294,0.94224965905718827,1,1,1,0.95800402941676843,200,60,236.62492455589285,26587.352973436282,1,1,1,1,4,264163591626.39374,77064450359.955627,325941309523.45703,81145132441.356735,299917588751.40015,999999999.99998736,299027805405.45294,341228041986.34937,407086441964.81378,300917588751.40015,997.42430088543347,1138.1855970191773,1357.8600465804329,1003.7277810253507,1,2,2,2,0.95800402941676843,0.91777172037876453,0.91777172037876453,0.91777172037876453,60,120,120,120,0.031414353564078221,0.040253658045007822,0.47298035600602645,0.026440670388927237,0.4266053794284228,0.031228232400878485,1,0.031414353564078221,0.040253658045007822,0.026440670388927237,0.031228232400878485,0.030095077295909958,0.036943668995505323,0.024266499550813607,0.028660388574942124,1,1,1,1,0,Direct_Earth_to_Mars,0.030095077295909958,0.030095077295909958,0.018471834497752661,0.012133249775406803,0.014330194287471062,997.42430088543347,60,0.031414353564078221,0.030095077295909958,0,236.62492455589285,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,997.42430088543347,1057.4243828054334,1294.0493073613263,1500,1736.6249245558929,DELIVERED_MECHANICALLY,1,0,0,200,194,0,6,6,0,0,0,0.96999999999999997,1589248,36.788148148148146,1057.4243828054371,1057.4243828054334,1057.4243828054334,12000,60,200,0,0,0,0,0
4,100003,B4,0.22145831672860922,27.489910149863846,-91459290.853801459,115508492.32160543,-50.509143338807384,202289547.1192154,59692730.97815036,-3721526.1243002373,172107319.49187994,130344695.83751431,-9743361.9112487976,205581032.2879954,-16519984.218448268,23942903.8656918,203248511.65922126,59975707.598145567,-3739168.2201906703,299027805405.45294,0.94224965905718827,1,1,1,0.95800402941676843,200,60,236.62492455589285,26587.352973436282,1,1,1,1,4,264163591626.39374,77064450359.955627,325941309523.45703,81145132441.356735,299917588751.40015,999999999.99998736,299027805405.45294,341228041986.34937,407086441964.81378,300917588751.40015,997.42430088543347,1138.1855970191773,1357.8600465804329,1003.7277810253507,1,2,2,2,0.95800402941676843,0.91777172037876453,0.91777172037876453,0.91777172037876453,60,120,120,120,0.031414353564078221,0.040253658045007822,0.47298035600602645,0.026440670388927237,0.4266053794284228,0.031228232400878485,1,0.031414353564078221,0.040253658045007822,0.026440670388927237,0.031228232400878485,0.030095077295909958,0.036943668995505323,0.024266499550813607,0.028660388574942124,1,1,1,1,0,Direct_Earth_to_Mars,0.030095077295909958,0.030095077295909958,0.016187392160157472,0.0089125519269681302,0.014240199672596545,997.42430088543347,60,0.031414353564078221,0.030095077295909958,0,236.62492455589285,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,997.42430088543347,1057.4243828054334,1294.0493073613263,1500,1736.6249245558929,DELIVERED_MECHANICALLY,1,0,0,200,194,0,6,6,0,0,0,0.96999999999999997,1589248,36.788148148148146,1057.4243828054371,1057.4243828054334,1057.4243828054334,12000,60,200,0,0,0,0,0
5,100004,B1,4.999436336830354,620.58656332989449,148390569.46885696,-25247570.720423777,103.67847888784625,152850001.79254019,-140293883.35879666,-6695247.6993707716,190056370.11370349,-70697998.201699868,-39969700.466021776,91415364.166385055,-188014892.86700919,27432115.156256761,153586337.01081663,-140969731.09196228,-6727501.1937660305,115327222798.47296,0.86692347383739798,1,1,1,0.85884219693445063,200,60,27859.938249253239,20301.138126659727,1,1,1,1,4,73480375236.906433,85645141609.842407,174619272795.8345,84948139145.125336,116033939296.7558,1000000000.0000143,115327222798.47296,159125516846.74884,259567411940.95984,117033939296.75581,384.68052968136413,530.77223764759458,865.80190774169398,390.37337990912545,1,2,2,2,0.85884219693445063,0.7376099192351937,0.7376099192351937,0.7376099192351937,60,120,120,120,0.19431323414465587,0.47865579052693769,0.35233889211005154,0.084758194610799142,0.3581445184457196,0.19195347328116452,1,0.19431323414465587,0.35233889211005154,0.084758194610799142,0.19195347328116452,0.16688440490623455,0.25988866175271275,0.062518485081392391,0.14158678592383467,1,1,1,1,0,Direct_Earth_to_Mars,0.85884219693445063,0.85884219693445063,0.7376099192351937,0.7376099192351937,0.7376099192351937,384.68052968136413,60,0.19431323414465587,0.16688440490623455,0,27859.938249253239,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,384.68052968136413,444.68061160136415,28304.618860854604,1500,29359.938249253239,DELIVERED_MECHANICALLY,1,0,0,200,174,0,26,26,0,0,0,0.87,1425408,32.995555555555555,444.68061160136273,444.68061160136415,444.68061160136415,12000,60,200,0,0,0,0,0
5,100004,B2,4.999436336830354,620.58656332989449,148390569.46885696,-25247570.720423777,103.67847888784625,152850001.79254019,-140293883.35879666,-6695247.6993707716,190056370.11370349,-70697998.201699868,-39969700.466021776,91415364.166385055,-188014892.86700919,27432115.156256761,153586337.01081663,-140969731.09196228,-6727501.1937660305,115327222798.47296,0.86692347383739798,1,1,1,0.85884219693445063,200,60,27859.938249253239,20301.138126659727,1,1,1,1,4,73480375236.906433,85645141609.842407,174619272795.8345,84948139145.125336,116033939296.7558,1000000000.0000143,115327222798.47296,159125516846.74884,259567411940.95984,117033939296.75581,384.68052968136413,530.77223764759458,865.80190774169398,390.37337990912545,1,2,2,2,0.85884219693445063,0.7376099192351937,0.7376099192351937,0.7376099192351937,60,120,120,120,0.19431323414465587,0.47865579052693769,0.35233889211005154,0.084758194610799142,0.3581445184457196,0.19195347328116452,1,0.19431323414465587,0.35233889211005154,0.084758194610799142,0.19195347328116452,0.16688440490623455,0.25988866175271275,0.062518485081392391,0.14158678592383467,1,1,1,1,0,Direct_Earth_to_Mars,0.85884219693445063,0.85884219693445063,0.36880495961759685,0.36880495961759685,0.36880495961759685,384.68052968136413,60,0.19431323414465587,0.16688440490623455,0,27859.938249253239,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,384.68052968136413,444.68061160136415,28304.618860854604,1500,29359.938249253239,DELIVERED_MECHANICALLY,1,0,0,200,174,0,26,26,0,0,0,0.87,1425408,32.995555555555555,444.68061160136273,444.68061160136415,444.68061160136415,12000,60,200,0,0,0,0,0
5,100004,B3,4.999436336830354,620.58656332989449,148390569.46885696,-25247570.720423777,103.67847888784625,152850001.79254019,-140293883.35879666,-6695247.6993707716,190056370.11370349,-70697998.201699868,-39969700.466021776,91415364.166385055,-188014892.86700919,27432115.156256761,153586337.01081663,-140969731.09196228,-6727501.1937660305,115327222798.47296,0.86692347383739798,1,1,1,0.85884219693445063,200,60,27859.938249253239,20301.138126659727,1,1,1,1,4,73480375236.906433,85645141609.842407,174619272795.8345,84948139145.125336,116033939296.7558,1000000000.0000143,115327222798.47296,159125516846.74884,259567411940.95984,117033939296.75581,384.68052968136413,530.77223764759458,865.80190774169398,390.37337990912545,1,2,2,2,0.85884219693445063,0.7376099192351937,0.7376099192351937,0.7376099192351937,60,120,120,120,0.19431323414465587,0.47865579052693769,0.35233889211005154,0.084758194610799142,0.3581445184457196,0.19195347328116452,1,0.19431323414465587,0.35233889211005154,0.084758194610799142,0.19195347328116452,0.16688440490623455,0.25988866175271275,0.062518485081392391,0.14158678592383467,1,1,1,1,0,Direct_Earth_to_Mars,0.16688440490623455,0.16688440490623455,0.12994433087635637,0.031259242540696196,0.070793392961917334,384.68052968136413,60,0.19431323414465587,0.16688440490623455,0,27859.938249253239,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,384.68052968136413,444.68061160136415,28304.618860854604,1500,29359.938249253239,DELIVERED_MECHANICALLY,1,0,0,200,174,0,26,26,0,0,0,0.87,1425408,32.995555555555555,444.68061160136273,444.68061160136415,444.68061160136415,12000,60,200,0,0,0,0,0
5,100004,B4,4.999436336830354,620.58656332989449,148390569.46885696,-25247570.720423777,103.67847888784625,152850001.79254019,-140293883.35879666,-6695247.6993707716,190056370.11370349,-70697998.201699868,-39969700.466021776,91415364.166385055,-188014892.86700919,27432115.156256761,153586337.01081663,-140969731.09196228,-6727501.1937660305,115327222798.47296,0.86692347383739798,1,1,1,0.85884219693445063,200,60,27859.938249253239,20301.138126659727,1,1,1,1,4,73480375236.906433,85645141609.842407,174619272795.8345,84948139145.125336,116033939296.7558,1000000000.0000143,115327222798.47296,159125516846.74884,259567411940.95984,117033939296.75581,384.68052968136413,530.77223764759458,865.80190774169398,390.37337990912545,1,2,2,2,0.85884219693445063,0.7376099192351937,0.7376099192351937,0.7376099192351937,60,120,120,120,0.19431323414465587,0.47865579052693769,0.35233889211005154,0.084758194610799142,0.3581445184457196,0.19195347328116452,1,0.19431323414465587,0.35233889211005154,0.084758194610799142,0.19195347328116452,0.16688440490623455,0.25988866175271275,0.062518485081392391,0.14158678592383467,1,1,1,1,0,Direct_Earth_to_Mars,0.16688440490623455,0.16688440490623455,0.094177974063134842,0.013888652670399019,0.06976100652373074,384.68052968136413,60,0.19431323414465587,0.16688440490623455,0,27859.938249253239,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,384.68052968136413,444.68061160136415,28304.618860854604,1500,29359.938249253239,DELIVERED_MECHANICALLY,1,0,0,200,174,0,26,26,0,0,0,0.87,1425408,32.995555555555555,444.68061160136273,444.68061160136415,444.68061160136415,12000,60,200,0,0,0,0,0
6,100005,B1,2.7692198783925095,343.74688097858484,29418647.043587893,144348363.64131969,-345.54149243764914,-245920024.51514354,32917314.914671063,6733448.6175050465,-240657883.05783373,-34852837.905081578,33684436.0151297,-228141724.08197096,94514441.280276671,-33647448.33663778,-246910819.9182789,33049936.584522136,6760577.2336095124,297108745512.18353,0.93906211466991807,1,1,1,0.8212493325724588,200,60,28122.834207130167,20376.878876107447,1,1,1,1,4,325866640292.95074,73122086045.436966,264486090595.95016,75768666225.647873,297978227817.93579,999999999.99999475,297108745512.18353,398988726338.3877,340254756821.59802,298978227817.93579,991.02316715204643,1330.8496542307796,1134.9391488378853,997.25893201446229,1,2,2,2,0.8212493325724588,0.67445046625070904,0.67445046625070904,0.67445046625070904,60,120,120,120,0.031713832930353417,0.026363301666688866,0.5235792902918337,0.040019709392684816,0.48764112056186842,0.031529024890806633,1,0.031713832930353417,0.026363301666688866,0.040019709392684816,0.031529024890806633,0.026044964127367207,0.0177807411010064,0.026991311659114153,0.021264765538034743,1,1,1,1,0,Direct_Earth_to_Mars,0.8212493325724588,0.8212493325724588,0.67445046625070904,0.67445046625070904,0.67445046625070904,991.02316715204643,60,0.031713832930353417,0.026044964127367207,0,28122.834207130167,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,991.02316715204643,1051.0232490720464,29173.857456202211,1500,29622.834207130167,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,174,0,26,26,0,0,0,0.87,1425408,32.995555555555555,1051.0232490720493,1051.0232490720464,1051.0232490720464,12000,60,200,0,0,0,0,0
6,100005,B2,2.7692198783925095,343.74688097858484,29418647.043587893,144348363.64131969,-345.54149243764914,-245920024.51514354,32917314.914671063,6733448.6175050465,-240657883.05783373,-34852837.905081578,33684436.0151297,-228141724.08197096,94514441.280276671,-33647448.33663778,-246910819.9182789,33049936.584522136,6760577.2336095124,297108745512.18353,0.93906211466991807,1,1,1,0.8212493325724588,200,60,28122.834207130167,20376.878876107447,1,1,1,1,4,325866640292.95074,73122086045.436966,264486090595.95016,75768666225.647873,297978227817.93579,999999999.99999475,297108745512.18353,398988726338.3877,340254756821.59802,298978227817.93579,991.02316715204643,1330.8496542307796,1134.9391488378853,997.25893201446229,1,2,2,2,0.8212493325724588,0.67445046625070904,0.67445046625070904,0.67445046625070904,60,120,120,120,0.031713832930353417,0.026363301666688866,0.5235792902918337,0.040019709392684816,0.48764112056186842,0.031529024890806633,1,0.031713832930353417,0.026363301666688866,0.040019709392684816,0.031529024890806633,0.026044964127367207,0.0177807411010064,0.026991311659114153,0.021264765538034743,1,1,1,1,0,Direct_Earth_to_Mars,0.8212493325724588,0.8212493325724588,0.33722523312535452,0.33722523312535452,0.33722523312535452,991.02316715204643,60,0.031713832930353417,0.026044964127367207,0,28122.834207130167,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,991.02316715204643,1051.0232490720464,29173.857456202211,1500,29622.834207130167,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,174,0,26,26,0,0,0,0.87,1425408,32.995555555555555,1051.0232490720493,1051.0232490720464,1051.0232490720464,12000,60,200,0,0,0,0,0
6,100005,B3,2.7692198783925095,343.74688097858484,29418647.043587893,144348363.64131969,-345.54149243764914,-245920024.51514354,32917314.914671063,6733448.6175050465,-240657883.05783373,-34852837.905081578,33684436.0151297,-228141724.08197096,94514441.280276671,-33647448.33663778,-246910819.9182789,33049936.584522136,6760577.2336095124,297108745512.18353,0.93906211466991807,1,1,1,0.8212493325724588,200,60,28122.834207130167,20376.878876107447,1,1,1,1,4,325866640292.95074,73122086045.436966,264486090595.95016,75768666225.647873,297978227817.93579,999999999.99999475,297108745512.18353,398988726338.3877,340254756821.59802,298978227817.93579,991.02316715204643,1330.8496542307796,1134.9391488378853,997.25893201446229,1,2,2,2,0.8212493325724588,0.67445046625070904,0.67445046625070904,0.67445046625070904,60,120,120,120,0.031713832930353417,0.026363301666688866,0.5235792902918337,0.040019709392684816,0.48764112056186842,0.031529024890806633,1,0.031713832930353417,0.026363301666688866,0.040019709392684816,0.031529024890806633,0.026044964127367207,0.0177807411010064,0.026991311659114153,0.021264765538034743,1,1,1,1,0,Direct_Earth_to_Mars,0.026044964127367207,0.026044964127367207,0.0088903705505032002,0.013495655829557076,0.010632382769017372,991.02316715204643,60,0.031713832930353417,0.026044964127367207,0,28122.834207130167,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,991.02316715204643,1051.0232490720464,29173.857456202211,1500,29622.834207130167,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,174,0,26,26,0,0,0,0.87,1425408,32.995555555555555,1051.0232490720493,1051.0232490720464,1051.0232490720464,12000,60,200,0,0,0,0,0
6,100005,B4,2.7692198783925095,343.74688097858484,29418647.043587893,144348363.64131969,-345.54149243764914,-245920024.51514354,32917314.914671063,6733448.6175050465,-240657883.05783373,-34852837.905081578,33684436.0151297,-228141724.08197096,94514441.280276671,-33647448.33663778,-246910819.9182789,33049936.584522136,6760577.2336095124,297108745512.18353,0.93906211466991807,1,1,1,0.8212493325724588,200,60,28122.834207130167,20376.878876107447,1,1,1,1,4,325866640292.95074,73122086045.436966,264486090595.95016,75768666225.647873,297978227817.93579,999999999.99999475,297108745512.18353,398988726338.3877,340254756821.59802,298978227817.93579,991.02316715204643,1330.8496542307796,1134.9391488378853,997.25893201446229,1,2,2,2,0.8212493325724588,0.67445046625070904,0.67445046625070904,0.67445046625070904,60,120,120,120,0.031713832930353417,0.026363301666688866,0.5235792902918337,0.040019709392684816,0.48764112056186842,0.031529024890806633,1,0.031713832930353417,0.026363301666688866,0.040019709392684816,0.031529024890806633,0.026044964127367207,0.0177807411010064,0.026991311659114153,0.021264765538034743,1,1,1,1,0,Direct_Earth_to_Mars,0.026044964127367207,0.026044964127367207,0.0066202543255777443,0.011784338919576776,0.010565899494968507,991.02316715204643,60,0.031713832930353417,0.026044964127367207,0,28122.834207130167,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,991.02316715204643,1051.0232490720464,29173.857456202211,1500,29622.834207130167,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,174,0,26,26,0,0,0,0.87,1425408,32.995555555555555,1051.0232490720493,1051.0232490720464,1051.0232490720464,12000,60,200,0,0,0,0,0
7,100006,B1,1.8103566608323334,224.72193720534707,117392146.31484433,-95857164.688260093,158.87883145902688,-121716701.41171314,211784378.96450853,7427979.0163205508,-171880133.59753984,170819153.80410564,50695211.614464425,-56563278.559689716,231310806.22945699,-27654674.190866388,-122214759.8049075,212650989.59614187,7458373.9189973501,389706983455.74365,0.88740677265797896,1,1,1,0.95888382929065541,200,60,5857.6632233083546,1138.3385122708867,1,1,1,1,4,396692196976.72278,77888208464.48085,371569859958.80865,76531316643.081696,390697294195.68964,1000000000.0000106,389706983455.74365,474580405441.20361,448101176601.89038,391697294195.68964,1299.8898714334346,1582.9900114783309,1494.6670333618758,1306.5286664299188,1,2,2,2,0.95888382929065541,0.91945819807511076,0.91945819807511076,0.91945819807511076,60,120,120,120,0.017419338061039378,0.016811277172056088,0.43607841966330285,0.019161392489381538,0.45167874525304641,0.0173311434658945,1,0.017419338061039378,0.016811277172056088,0.019161392489381538,0.0173311434658945,0.016703121583677899,0.015457266615959933,0.017618099410896711,0.015935261941732587,1,1,1,1,0,Direct_Earth_to_Mars,0.95888382929065541,0.95888382929065541,0.91945819807511076,0.91945819807511076,0.91945819807511076,1299.8898714334346,60,0.017419338061039378,0.016703121583677899,0,5857.6632233083546,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1299.8898714334346,1359.8899533534345,7217.5531766617896,1500,7357.6632233083546,DELIVERED_MECHANICALLY,1,0,0,200,187,0,13,13,0,0,0,0.93500000000000005,1531904,35.460740740740739,1359.8899533534366,1359.8899533534345,1359.8899533534345,12000,60,200,0,0,0,0,0
