Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,11,1000010,B3_Physical_Success,Earth_Relay1_Mars,200,0,121,79,79,0,0,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,11,1000010,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,0,121,79,79,0,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,12,1000011,B1_Shortest_Delay,Direct_Earth_to_Mars,200,200,0,0,0,0,1,204800,423.58082824846917
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,12,1000011,B2_Contact_Aware,Direct_Earth_to_Mars,200,200,0,0,0,0,1,204800,423.58082824846917
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,12,1000011,B3_Physical_Success,Direct_Earth_to_Mars,200,200,0,0,0,0,1,204800,423.58082824846917
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,12,1000011,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,200,0,0,0,0,1,204800,423.58082824846917
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,12,1000011,B1_Shortest_Delay,Direct_Earth_to_Mars,200,200,0,0,0,0,1,204800,423.58082824846917
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,12,1000011,B2_Contact_Aware,Direct_Earth_to_Mars,200,200,0,0,0,0,1,204800,423.58082824846917
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,12,1000011,B3_Physical_Success,Direct_Earth_to_Mars,200,200,0,0,0,0,1,204800,423.58082824846917
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,12,1000011,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,200,0,0,0,0,1,204800,423.58082824846917
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,13,1000012,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,13,1000012,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,13,1000012,B3_Physical_Success,Earth_Relay0_Mars,200,0,155,45,45,0,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,13,1000012,B4_Physical_Multiobjective,Earth_Relay0_Mars,200,0,155,45,45,0,0,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,13,1000012,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
