Trial,Seed,Experiment_Family,Design_Name,Transmit_Power_W,TX_Diameter_m,RX_Diameter_m,Slot_Rate_Hz,PPM_Order,Packet_Bits,Background_Photons_Per_Slot,Route_Name,Route_Available,Hop_Count,Total_Route_Distance_m,Bottleneck_Signal_Photons_Per_Slot,Phase12B_Probability,Log10_Symbol_Error_Upper_Bound,Log10_Route_Packet_Failure_Upper_Bound,Route_Packet_Success_Lower_Bound,Double_Precision_Saturated
75,100074,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Earth_Relay0_Mars,1,2,359813544850.27673,0.13565078725270643,0,0,0,0,0
75,100074,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Earth_Relay1_Mars,1,2,414980223340.42773,0.09735234480129501,0,0,0,0,0
75,100074,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Earth_Relay2_Mars,1,2,316175954658.56116,0.1107035343164645,0,0,0,0,0
75,100074,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,4,Direct_Earth_to_Mars,1,1,314262926469.19562,0.11134772277290714,0,0,0,0,0
75,100074,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,4,Earth_Relay0_Mars,1,2,359813544850.27673,0.13565078725270643,0,0,0,0,0
75,100074,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,4,Earth_Relay1_Mars,1,2,414980223340.42773,0.09735234480129501,0,0,0,0,0
75,100074,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,4,Earth_Relay2_Mars,1,2,316175954658.56116,0.1107035343164645,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.01,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.01,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.01,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.01,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,1,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,1,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,1,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,1,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,4,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,4,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,4,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,4,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.01,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.01,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.01,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.01,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,1,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,1,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,1,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,1,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,4,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,4,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,4,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,4,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.01,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.01,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.01,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.01,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,1,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,1,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,1,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,1,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,4,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,4,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,4,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,4,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.01,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.01,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.01,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.01,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,1,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,1,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,1,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,1,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,4,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,4,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,4,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,4,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,1.64453723412808e-45,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,3.0738263013544869e-41,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,1.0837394491169402e-49,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,1.180364479788463e-45,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.01,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,4.2671950231656108e-48,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.01,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,2.9985880145242362e-44,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.01,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,1.430678394644885e-52,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.01,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,3.0932863226912903e-48,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.10000000000000001,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,3.8640421262471692e-67,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.10000000000000001,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,4.3129333045729445e-65,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.10000000000000001,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,2.1026172330693246e-73,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.10000000000000001,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,2.87078105431353e-67,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,1,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,1.0888336861640054e-80,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,1,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,1.103182111218644e-87,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,1,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,4.8730110705191345e-94,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,1,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,9.2467638251661457e-81,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,4,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,2.2796823998574408e-81,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,4,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,4.0801346547891193e-103,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,4,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,2.301833069392175e-108,0,0,0,0
75,100074,Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,4,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,2.1017102973476704e-81,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,7.3143349323789002e-180,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,8.9272416208030835e-163,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,1.3794295637788608e-196,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,1.9411742778963304e-180,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,3.3156598267530659e-190,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,8.0847613194801612e-175,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,4.189556723878004e-208,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,9.1554666542745695e-191,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,2.2292943225985459e-266,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,3.4601184719900643e-258,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,1.9545234181051099e-291,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,6.7920407957628186e-267,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,1.4056167624183464e-320,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,7.3121715584504489e-321,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,2.4703282292062327e-323,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,1.9762625833649862e-323,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Direct_Earth_to_Mars,1,1,314262926469.19562,0.22269544554581427,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Earth_Relay0_Mars,1,2,359813544850.27673,0.27130157450541287,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Earth_Relay1_Mars,1,2,414980223340.42773,0.19470468960259002,0,0,0,0,0
75,100074,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Earth_Relay2_Mars,1,2,316175954658.56116,0.221407068632929,0,0,0,0,0
