Relay_Count,Trial,Hop_Count,Distance_Per_Hop_m,Transmit_Power_W,Atmosphere_Efficiency,Receiver_Efficiency,Bottleneck_Rate_bps,Weakest_Received_Power_W,Minimum_Photons_Per_Packet,Propagation_Delay_s,Transmission_Delay_s,Processing_Delay_s,Total_Delay_s,Packet_Delivered
8,47,9,6.52172e+06,10.0508,0.863571,0.848005,2.7735e+15,7.10901e-05,1638.4,0.195782,2.65831e-11,0.04,0.235782,1
8,48,9,6.52172e+06,9.529,0.933221,0.778383,2.60829e+15,6.68555e-05,1638.4,0.195782,2.82668e-11,0.04,0.235782,0
8,49,9,6.52172e+06,10.5483,0.915426,0.845408,3.07613e+15,7.88471e-05,1638.4,0.195782,2.39678e-11,0.04,0.235782,1
8,50,9,6.52172e+06,11.1628,0.902298,0.776125,2.9457e+15,7.5504e-05,1638.4,0.195782,2.5029e-11,0.04,0.235782,1
8,51,9,6.52172e+06,8.39422,0.947414,0.821426,2.46161e+15,6.30959e-05,1638.4,0.195782,2.99511e-11,0.04,0.235782,0
8,52,9,6.52172e+06,9.36346,0.852353,0.783913,2.35752e+15,6.04277e-05,1638.4,0.195782,3.12736e-11,0.04,0.235782,1
8,53,9,6.52172e+06,8.68872,0.891474,0.757066,2.20968e+15,5.66384e-05,1638.4,0.195782,3.33659e-11,0.04,0.235782,1
8,54,9,6.52172e+06,10.0726,0.911424,0.813222,2.81321e+15,7.21079e-05,1638.4,0.195782,2.62078e-11,0.04,0.235782,0
8,55,9,6.52172e+06,11.2717,0.886816,0.76993,2.90005e+15,7.4334e-05,1638.4,0.195782,2.5423e-11,0.04,0.235782,1
8,56,9,6.52172e+06,11.8519,0.885506,0.797292,3.15303e+15,8.08182e-05,1638.4,0.195782,2.33832e-11,0.04,0.235782,1
8,57,9,6.52172e+06,8.60732,0.926063,0.819057,2.46011e+15,6.30573e-05,1638.4,0.195782,2.99694e-11,0.04,0.235782,1
8,58,9,6.52172e+06,9.60637,0.863122,0.756432,2.36337e+15,6.05778e-05,1638.4,0.195782,3.11961e-11,0.04,0.235782,1
8,59,9,6.52172e+06,9.81006,0.948981,0.815926,2.86227e+15,7.33656e-05,1638.4,0.195782,2.57585e-11,0.04,0.235782,1
8,60,9,6.52172e+06,9.63189,0.876666,0.847757,2.69742e+15,6.914e-05,1638.4,0.195782,2.73328e-11,0.04,0.235782,1
8,61,9,6.52172e+06,11.355,0.880586,0.817889,3.08165e+15,7.89887e-05,1638.4,0.195782,2.39248e-11,0.04,0.235782,1
8,62,9,6.52172e+06,8.74842,0.909309,0.807495,2.42054e+15,6.20431e-05,1638.4,0.195782,3.04593e-11,0.04,0.235782,1
8,63,9,6.52172e+06,11.9686,0.927997,0.778254,3.25718e+15,8.34879e-05,1638.4,0.195782,2.26355e-11,0.04,0.235782,1
8,64,9,6.52172e+06,9.21061,0.872527,0.837131,2.53508e+15,6.4979e-05,1638.4,0.195782,2.90831e-11,0.04,0.235782,1
8,65,9,6.52172e+06,11.8397,0.858382,0.77643,2.97341e+15,7.62142e-05,1638.4,0.195782,2.47958e-11,0.04,0.235782,1
8,66,9,6.52172e+06,11.3077,0.893045,0.77829,2.96157e+15,7.59107e-05,1638.4,0.195782,2.48949e-11,0.04,0.235782,1
8,67,9,6.52172e+06,10.3975,0.949238,0.760812,2.82953e+15,7.25262e-05,1638.4,0.195782,2.60567e-11,0.04,0.235782,1
8,68,9,6.52172e+06,9.64747,0.896215,0.840009,2.73679e+15,7.01492e-05,1638.4,0.195782,2.69396e-11,0.04,0.235782,1
8,69,9,6.52172e+06,9.3724,0.891717,0.817573,2.57475e+15,6.59959e-05,1638.4,0.195782,2.8635e-11,0.04,0.235782,1
8,70,9,6.52172e+06,8.11556,0.938333,0.828653,2.37782e+15,6.09482e-05,1638.4,0.195782,3.10065e-11,0.04,0.235782,1
8,71,9,6.52172e+06,9.94332,0.938094,0.8105,2.8488e+15,7.30203e-05,1638.4,0.195782,2.58803e-11,0.04,0.235782,1
8,72,9,6.52172e+06,8.25247,0.918848,0.804675,2.29921e+15,5.89333e-05,1638.4,0.195782,3.20666e-11,0.04,0.235782,1
8,73,9,6.52172e+06,10.3066,0.947488,0.751323,2.7647e+15,7.08647e-05,1638.4,0.195782,2.66676e-11,0.04,0.235782,0
8,74,9,6.52172e+06,9.45476,0.933459,0.808099,2.68746e+15,6.88847e-05,1638.4,0.195782,2.74341e-11,0.04,0.235782,1
8,75,9,6.52172e+06,9.9269,0.929915,0.779543,2.71161e+15,6.95039e-05,1638.4,0.195782,2.71897e-11,0.04,0.235782,1
8,76,9,6.52172e+06,8.70388,0.869633,0.81816,2.33356e+15,5.98136e-05,1638.4,0.195782,3.15947e-11,0.04,0.235782,1
8,77,9,6.52172e+06,8.72525,0.862619,0.751934,2.13259e+15,5.46624e-05,1638.4,0.195782,3.45721e-11,0.04,0.235782,1
8,78,9,6.52172e+06,9.40976,0.911745,0.80515,2.60292e+15,6.67177e-05,1638.4,0.195782,2.83252e-11,0.04,0.235782,1
8,79,9,6.52172e+06,11.8878,0.896171,0.837525,3.36218e+15,8.61791e-05,1638.4,0.195782,2.19286e-11,0.04,0.235782,0
8,80,9,6.52172e+06,9.15962,0.855772,0.75237,2.22228e+15,5.69613e-05,1638.4,0.195782,3.31768e-11,0.04,0.235782,1
8,81,9,6.52172e+06,8.5561,0.90923,0.816192,2.39262e+15,6.13274e-05,1638.4,0.195782,3.08148e-11,0.04,0.235782,1
8,82,9,6.52172e+06,11.2756,0.8976,0.835658,3.187e+15,8.1689e-05,1638.4,0.195782,2.3134e-11,0.04,0.235782,1
8,83,9,6.52172e+06,11.2005,0.871746,0.829485,3.05188e+15,7.82255e-05,1638.4,0.195782,2.41583e-11,0.04,0.235782,1
8,84,9,6.52172e+06,9.05897,0.891943,0.764877,2.32884e+15,5.96926e-05,1638.4,0.195782,3.16587e-11,0.04,0.235782,1
8,85,9,6.52172e+06,8.75755,0.883736,0.843994,2.46136e+15,6.30895e-05,1638.4,0.195782,2.99541e-11,0.04,0.235782,1
8,86,9,6.52172e+06,9.1285,0.897516,0.760505,2.34787e+15,6.01805e-05,1638.4,0.195782,3.1402e-11,0.04,0.235782,1
8,87,9,6.52172e+06,8.81677,0.892322,0.844083,2.50235e+15,6.414e-05,1638.4,0.195782,2.94636e-11,0.04,0.235782,1
8,88,9,6.52172e+06,8.65575,0.907203,0.772682,2.28634e+15,5.86034e-05,1638.4,0.195782,3.22471e-11,0.04,0.235782,1
8,89,9,6.52172e+06,8.93733,0.917451,0.773942,2.39128e+15,6.12932e-05,1638.4,0.195782,3.0832e-11,0.04,0.235782,1
8,90,9,6.52172e+06,9.55189,0.898522,0.787163,2.54574e+15,6.52522e-05,1638.4,0.195782,2.89613e-11,0.04,0.235782,1
8,91,9,6.52172e+06,10.8671,0.917239,0.836528,3.14201e+15,8.05359e-05,1638.4,0.195782,2.34652e-11,0.04,0.235782,0
8,92,9,6.52172e+06,8.03141,0.852885,0.787845,2.03355e+15,5.21238e-05,1638.4,0.195782,3.62558e-11,0.04,0.235782,1
8,93,9,6.52172e+06,9.22301,0.888823,0.843673,2.60611e+15,6.67997e-05,1638.4,0.195782,2.82904e-11,0.04,0.235782,1
8,94,9,6.52172e+06,11.0556,0.932561,0.838726,3.25844e+15,8.352e-05,1638.4,0.195782,2.26268e-11,0.04,0.235782,1
8,95,9,6.52172e+06,11.432,0.921516,0.790719,3.13892e+15,8.04566e-05,1638.4,0.195782,2.34883e-11,0.04,0.235782,1
8,96,9,6.52172e+06,10.6876,0.936808,0.769201,2.90204e+15,7.43849e-05,1638.4,0.195782,2.54056e-11,0.04,0.235782,1
8,97,9,6.52172e+06,8.49126,0.915753,0.813205,2.38277e+15,6.10749e-05,1638.4,0.195782,3.09422e-11,0.04,0.235782,1
8,98,9,6.52172e+06,10.0126,0.941221,0.796486,2.82846e+15,7.24988e-05,1638.4,0.195782,2.60665e-11,0.04,0.235782,1
8,99,9,6.52172e+06,10.5827,0.919053,0.773252,2.83394e+15,7.26392e-05,1638.4,0.195782,2.60161e-11,0.04,0.235782,1
8,100,9,6.52172e+06,8.98491,0.94784,0.828863,2.65988e+15,6.8178e-05,1638.4,0.195782,2.77185e-11,0.04,0.235782,1
10,1,11,5.33595e+06,8.27895,0.859238,0.820827,3.28679e+15,8.42467e-05,1638.4,0.195782,2.74164e-11,0.05,0.245782,1
10,2,11,5.33595e+06,11.3402,0.93965,0.760153,4.55953e+15,0.00011687,1638.4,0.195782,1.97634e-11,0.05,0.245782,1
10,3,11,5.33595e+06,11.698,0.851756,0.814275,4.56698e+15,0.00011706,1638.4,0.195782,1.97312e-11,0.05,0.245782,0
10,4,11,5.33595e+06,11.0776,0.900925,0.848509,4.76676e+15,0.000122181,1638.4,0.195782,1.89042e-11,0.05,0.245782,1
10,5,11,5.33595e+06,10.756,0.894814,0.774461,4.19581e+15,0.000107547,1638.4,0.195782,2.14767e-11,0.05,0.245782,1
10,6,11,5.33595e+06,10.7093,0.908474,0.78604,4.30476e+15,0.000110339,1638.4,0.195782,2.09331e-11,0.05,0.245782,1
10,7,11,5.33595e+06,8.04238,0.899487,0.760999,3.09881e+15,7.94285e-05,1638.4,0.195782,2.90795e-11,0.05,0.245782,0
10,8,11,5.33595e+06,11.6545,0.895461,0.78604,4.61762e+15,0.000118358,1638.4,0.195782,1.95148e-11,0.05,0.245782,1
10,9,11,5.33595e+06,11.0659,0.908309,0.791611,4.47883e+15,0.000114801,1638.4,0.195782,2.01196e-11,0.05,0.245782,1
10,10,11,5.33595e+06,10.2469,0.850973,0.787451,3.86512e+15,9.90706e-05,1638.4,0.195782,2.33141e-11,0.05,0.245782,1
10,11,11,5.33595e+06,8.29798,0.913118,0.778042,3.31844e+15,8.5058e-05,1638.4,0.195782,2.71549e-11,0.05,0.245782,1
10,12,11,5.33595e+06,9.87271,0.889,0.756048,3.73525e+15,9.57416e-05,1638.4,0.195782,2.41248e-11,0.05,0.245782,1
10,13,11,5.33595e+06,10.9324,0.880233,0.794814,4.30538e+15,0.000110355,1638.4,0.195782,2.09301e-11,0.05,0.245782,1
10,14,11,5.33595e+06,11.7763,0.867614,0.772252,4.44146e+15,0.000113843,1638.4,0.195782,2.02888e-11,0.05,0.245782,1
10,15,11,5.33595e+06,10.6844,0.918096,0.768869,4.24542e+15,0.000108818,1638.4,0.195782,2.12257e-11,0.05,0.245782,1
10,16,11,5.33595e+06,10.058,0.928886,0.840734,4.42145e+15,0.00011333,1638.4,0.195782,2.03806e-11,0.05,0.245782,1
10,17,11,5.33595e+06,10.3803,0.909099,0.780209,4.14444e+15,0.00010623,1638.4,0.195782,2.17429e-11,0.05,0.245782,1
10,18,11,5.33595e+06,8.44294,0.859433,0.773748,3.16036e+15,8.10062e-05,1638.4,0.195782,2.85132e-11,0.05,0.245782,1
10,19,11,5.33595e+06,9.99012,0.870915,0.757977,3.71222e+15,9.51515e-05,1638.4,0.195782,2.42744e-11,0.05,0.245782,0
10,20,11,5.33595e+06,10.3333,0.876461,0.768476,3.91771e+15,0.000100419,1638.4,0.195782,2.30012e-11,0.05,0.245782,1
10,21,11,5.33595e+06,10.3442,0.936338,0.751159,4.09538e+15,0.000104972,1638.4,0.195782,2.20033e-11,0.05,0.245782,1
10,22,11,5.33595e+06,8.35358,0.929919,0.751442,3.28583e+15,8.42222e-05,1638.4,0.195782,2.74244e-11,0.05,0.245782,0
10,23,11,5.33595e+06,9.0704,0.855343,0.841481,3.67487e+15,9.41941e-05,1638.4,0.195782,2.45211e-11,0.05,0.245782,1
10,24,11,5.33595e+06,10.3802,0.92795,0.792414,4.2965e+15,0.000110128,1638.4,0.195782,2.09733e-11,0.05,0.245782,1
10,25,11,5.33595e+06,11.7565,0.921533,0.770799,4.70068e+15,0.000120487,1638.4,0.195782,1.917e-11,0.05,0.245782,1
10,26,11,5.33595e+06,8.32117,0.895473,0.848452,3.55874e+15,9.12173e-05,1638.4,0.195782,2.53213e-11,0.05,0.245782,0
10,27,11,5.33595e+06,8.20537,0.928158,0.804499,3.44887e+15,8.84013e-05,1638.4,0.195782,2.6128e-11,0.05,0.245782,0
10,28,11,5.33595e+06,8.45152,0.850879,0.766366,3.1022e+15,7.95154e-05,1638.4,0.195782,2.90478e-11,0.05,0.245782,0
10,29,11,5.33595e+06,8.2812,0.851245,0.75431,2.99316e+15,7.67204e-05,1638.4,0.195782,3.0106e-11,0.05,0.245782,1
10,30,11,5.33595e+06,8.83978,0.921828,0.772533,3.54356e+15,9.08283e-05,1638.4,0.195782,2.54298e-11,0.05,0.245782,1
10,31,11,5.33595e+06,11.5861,0.850586,0.841639,4.6689e+15,0.000119673,1638.4,0.195782,1.93005e-11,0.05,0.245782,1
10,32,11,5.33595e+06,11.2739,0.884811,0.750659,4.21502e+15,0.000108039,1638.4,0.195782,2.13788e-11,0.05,0.245782,1
10,33,11,5.33595e+06,11.7039,0.894316,0.782229,4.60878e+15,0.000118132,1638.4,0.195782,1.95522e-11,0.05,0.245782,0
10,34,11,5.33595e+06,9.65077,0.902393,0.827096,4.05457e+15,0.000103927,1638.4,0.195782,2.22248e-11,0.05,0.245782,1
10,35,11,5.33595e+06,8.73934,0.910685,0.818724,3.66788e+15,9.4015e-05,1638.4,0.195782,2.45678e-11,0.05,0.245782,0
10,36,11,5.33595e+06,8.01916,0.880719,0.796604,3.16694e+15,8.11749e-05,1638.4,0.195782,2.84539e-11,0.05,0.245782,1
10,37,11,5.33595e+06,11.8008,0.897493,0.827057,4.93071e+15,0.000126384,1638.4,0.195782,1.82757e-11,0.05,0.245782,0
10,38,11,5.33595e+06,10.6849,0.920212,0.777148,4.30124e+15,0.000110249,1638.4,0.195782,2.09503e-11,0.05,0.245782,1
10,39,11,5.33595e+06,9.19579,0.884878,0.817846,3.74606e+15,9.60189e-05,1638.4,0.195782,2.40551e-11,0.05,0.245782,1
10,40,11,5.33595e+06,11.6869,0.865942,0.810159,4.61521e+15,0.000118297,1638.4,0.195782,1.9525e-11,0.05,0.245782,1
10,41,11,5.33595e+06,10.8564,0.893113,0.831199,4.53658e+15,0.000116281,1638.4,0.195782,1.98634e-11,0.05,0.245782,1
10,42,11,5.33595e+06,10.3124,0.851613,0.835577,4.13065e+15,0.000105877,1638.4,0.195782,2.18155e-11,0.05,0.245782,1
10,43,11,5.33595e+06,8.19696,0.909311,0.765738,3.21275e+15,8.23491e-05,1638.4,0.195782,2.80482e-11,0.05,0.245782,1
10,44,11,5.33595e+06,8.38844,0.935802,0.806229,3.5625e+15,9.13139e-05,1638.4,0.195782,2.52946e-11,0.05,0.245782,1
10,45,11,5.33595e+06,8.39336,0.89762,0.846972,3.59194e+15,9.20683e-05,1638.4,0.195782,2.50873e-11,0.05,0.245782,1
10,46,11,5.33595e+06,8.34402,0.85487,0.842857,3.38424e+15,8.67445e-05,1638.4,0.195782,2.6627e-11,0.05,0.245782,1
10,47,11,5.33595e+06,11.4084,0.930542,0.801866,4.79176e+15,0.000122822,1638.4,0.195782,1.88056e-11,0.05,0.245782,1
10,48,11,5.33595e+06,8.30231,0.878251,0.799946,3.2833e+15,8.41572e-05,1638.4,0.195782,2.74456e-11,0.05,0.245782,0
10,49,11,5.33595e+06,9.22529,0.929208,0.799025,3.85553e+15,9.88248e-05,1638.4,0.195782,2.33721e-11,0.05,0.245782,1
10,50,11,5.33595e+06,8.98289,0.922544,0.827454,3.85992e+15,9.89373e-05,1638.4,0.195782,2.33455e-11,0.05,0.245782,1
10,51,11,5.33595e+06,8.07311,0.851504,0.803191,3.10798e+15,7.96635e-05,1638.4,0.195782,2.89938e-11,0.05,0.245782,1
10,52,11,5.33595e+06,11.8555,0.944876,0.828698,5.22546e+15,0.000133939,1638.4,0.195782,1.72448e-11,0.05,0.245782,1
10,53,11,5.33595e+06,9.7484,0.894702,0.845981,4.1534e+15,0.00010646,1638.4,0.195782,2.16959e-11,0.05,0.245782,1
10,54,11,5.33595e+06,9.96882,0.874859,0.760326,3.73261e+15,9.56741e-05,1638.4,0.195782,2.41418e-11,0.05,0.245782,1
10,55,11,5.33595e+06,11.247,0.902057,0.781403,4.46248e+15,0.000114382,1638.4,0.195782,2.01933e-11,0.05,0.245782,1
10,56,11,5.33595e+06,8.0276,0.888985,0.825568,3.31638e+15,8.50053e-05,1638.4,0.195782,2.71718e-11,0.05,0.245782,1
10,57,11,5.33595e+06,10.4979,0.894567,0.844449,4.46395e+15,0.00011442,1638.4,0.195782,2.01866e-11,0.05,0.245782,1
10,58,11,5.33595e+06,10.4648,0.91713,0.798899,4.31604e+15,0.000110628,1638.4,0.195782,2.08784e-11,0.05,0.245782,0
10,59,11,5.33595e+06,9.71944,0.942323,0.800199,4.12544e+15,0.000105743,1638.4,0.195782,2.1843e-11,0.05,0.245782,1
10,60,11,5.33595e+06,10.2464,0.904511,0.787807,4.10996e+15,0.000105346,1638.4,0.195782,2.19253e-11,0.05,0.245782,1
10,61,11,5.33595e+06,9.06223,0.922108,0.783737,3.68654e+15,9.44931e-05,1638.4,0.195782,2.44435e-11,0.05,0.245782,1
10,62,11,5.33595e+06,9.49834,0.868067,0.788843,3.6612e+15,9.38435e-05,1638.4,0.195782,2.46127e-11,0.05,0.245782,1
10,63,11,5.33595e+06,10.5965,0.908729,0.765716,4.15044e+15,0.000106384,1638.4,0.195782,2.17115e-11,0.05,0.245782,0
10,64,11,5.33595e+06,8.07561,0.924448,0.81051,3.40602e+15,8.7303e-05,1638.4,0.195782,2.64567e-11,0.05,0.245782,0
10,65,11,5.33595e+06,8.7699,0.862552,0.820916,3.49551e+15,8.95966e-05,1638.4,0.195782,2.57794e-11,0.05,0.245782,1
10,66,11,5.33595e+06,10.8834,0.897352,0.760942,4.18322e+15,0.000107224,1638.4,0.195782,2.15413e-11,0.05,0.245782,1
10,67,11,5.33595e+06,8.55343,0.909691,0.818789,3.58623e+15,9.19219e-05,1638.4,0.195782,2.51273e-11,0.05,0.245782,1
10,68,11,5.33595e+06,11.1556,0.883214,0.821145,4.55418e+15,0.000116733,1638.4,0.195782,1.97866e-11,0.05,0.245782,0
10,69,11,5.33595e+06,11.2601,0.866628,0.77024,4.23088e+15,0.000108446,1638.4,0.195782,2.12986e-11,0.05,0.245782,0
10,70,11,5.33595e+06,8.57298,0.895963,0.759664,3.28454e+15,8.41892e-05,1638.4,0.195782,2.74352e-11,0.05,0.245782,0
10,71,11,5.33595e+06,10.2783,0.853894,0.820631,4.05419e+15,0.000103917,1638.4,0.195782,2.22269e-11,0.05,0.245782,1
10,72,11,5.33595e+06,11.2264,0.915841,0.799147,4.62508e+15,0.00011855,1638.4,0.195782,1.94833e-11,0.05,0.245782,0
10,73,11,5.33595e+06,11.4825,0.87454,0.814741,4.60538e+15,0.000118045,1638.4,0.195782,1.95667e-11,0.05,0.245782,0
10,74,11,5.33595e+06,8.23177,0.907531,0.774366,3.25636e+15,8.34668e-05,1638.4,0.195782,2.76726e-11,0.05,0.245782,0
10,75,11,5.33595e+06,11.3622,0.921334,0.768935,4.53107e+15,0.00011614,1638.4,0.195782,1.98876e-11,0.05,0.245782,1
10,76,11,5.33595e+06,10.0682,0.91361,0.809402,4.1909e+15,0.000107421,1638.4,0.195782,2.15018e-11,0.05,0.245782,1
10,77,11,5.33595e+06,8.14804,0.946798,0.803024,3.48715e+15,8.93825e-05,1638.4,0.195782,2.58411e-11,0.05,0.245782,1
10,78,11,5.33595e+06,9.29328,0.85914,0.753786,3.38776e+15,8.68348e-05,1638.4,0.195782,2.65993e-11,0.05,0.245782,0
10,79,11,5.33595e+06,11.1911,0.910836,0.835516,4.79401e+15,0.00012288,1638.4,0.195782,1.87968e-11,0.05,0.245782,1
10,80,11,5.33595e+06,10.2753,0.93186,0.835378,4.50257e+15,0.00011541,1638.4,0.195782,2.00134e-11,0.05,0.245782,1
10,81,11,5.33595e+06,11.8311,0.873301,0.798059,4.64147e+15,0.00011897,1638.4,0.195782,1.94145e-11,0.05,0.245782,1
10,82,11,5.33595e+06,11.0306,0.899022,0.794003,4.43225e+15,0.000113607,1638.4,0.195782,2.0331e-11,0.05,0.245782,1
10,83,11,5.33595e+06,9.47669,0.886897,0.792007,3.74706e+15,9.60443e-05,1638.4,0.195782,2.40487e-11,0.05,0.245782,0
10,84,11,5.33595e+06,11.2318,0.948812,0.832301,4.99277e+15,0.000127974,1638.4,0.195782,1.80485e-11,0.05,0.245782,0
10,85,11,5.33595e+06,8.57336,0.889156,0.836467,3.5893e+15,9.20007e-05,1638.4,0.195782,2.51057e-11,0.05,0.245782,1
10,86,11,5.33595e+06,11.8534,0.935166,0.814151,5.08005e+15,0.000130211,1638.4,0.195782,1.77384e-11,0.05,0.245782,1
10,87,11,5.33595e+06,9.35854,0.919232,0.800787,3.87777e+15,9.93947e-05,1638.4,0.195782,2.32381e-11,0.05,0.245782,1
10,88,11,5.33595e+06,10.3485,0.856888,0.815556,4.07086e+15,0.000104344,1638.4,0.195782,2.21359e-11,0.05,0.245782,1
10,89,11,5.33595e+06,9.87888,0.852426,0.837101,3.96802e+15,0.000101708,1638.4,0.195782,2.27096e-11,0.05,0.245782,1
10,90,11,5.33595e+06,11.1399,0.940233,0.831196,4.90061e+15,0.000125612,1638.4,0.195782,1.83879e-11,0.05,0.245782,1
10,91,11,5.33595e+06,11.6422,0.945317,0.837809,5.19024e+15,0.000133036,1638.4,0.195782,1.73618e-11,0.05,0.245782,1
10,92,11,5.33595e+06,9.14844,0.933713,0.769451,3.69975e+15,9.48319e-05,1638.4,0.195782,2.43562e-11,0.05,0.245782,1
10,93,11,5.33595e+06,8.63587,0.935002,0.775736,3.52585e+15,9.03744e-05,1638.4,0.195782,2.55575e-11,0.05,0.245782,1
10,94,11,5.33595e+06,8.49501,0.943735,0.833434,3.76111e+15,9.64046e-05,1638.4,0.195782,2.39589e-11,0.05,0.245782,1
10,95,11,5.33595e+06,10.9428,0.879815,0.843323,4.57032e+15,0.000117146,1638.4,0.195782,1.97168e-11,0.05,0.245782,1
10,96,11,5.33595e+06,11.631,0.904027,0.793358,4.69567e+15,0.000120359,1638.4,0.195782,1.91904e-11,0.05,0.245782,1
10,97,11,5.33595e+06,10.8528,0.913063,0.781982,4.36187e+15,0.000111803,1638.4,0.195782,2.0659e-11,0.05,0.245782,1
10,98,11,5.33595e+06,9.82206,0.878774,0.807995,3.92573e+15,0.000100624,1638.4,0.195782,2.29542e-11,0.05,0.245782,0
10,99,11,5.33595e+06,10.1762,0.941502,0.77506,4.17997e+15,0.000107141,1638.4,0.195782,2.1558e-11,0.05,0.245782,1
10,100,11,5.33595e+06,11.1434,0.905757,0.815634,4.634e+15,0.000118778,1638.4,0.195782,1.94459e-11,0.05,0.245782,1
15,1,16,3.66847e+06,9.19406,0.935903,0.778227,7.975e+15,0.000204415,1638.4,0.195782,1.64354e-11,0.075,0.270782,1
15,2,16,3.66847e+06,8.89098,0.880795,0.805354,7.51099e+15,0.000192521,1638.4,0.195782,1.74507e-11,0.075,0.270782,1
15,3,16,3.66847e+06,11.3918,0.919143,0.832341,1.03792e+16,0.000266038,1638.4,0.195782,1.26284e-11,0.075,0.270782,1
15,4,16,3.66847e+06,10.9578,0.874923,0.849791,9.70267e+15,0.000248698,1638.4,0.195782,1.35089e-11,0.075,0.270782,1
15,5,16,3.66847e+06,9.94101,0.943676,0.775494,8.66399e+15,0.000222075,1638.4,0.195782,1.51284e-11,0.075,0.270782,0
15,6,16,3.66847e+06,10.344,0.906767,0.759562,8.48462e+15,0.000217477,1638.4,0.195782,1.54482e-11,0.075,0.270782,1
15,7,16,3.66847e+06,9.51812,0.85754,0.758619,7.37421e+15,0.000189015,1638.4,0.195782,1.77744e-11,0.075,0.270782,1
15,8,16,3.66847e+06,8.90812,0.911708,0.814825,7.88121e+15,0.000202011,1638.4,0.195782,1.6631e-11,0.075,0.270782,1
15,9,16,3.66847e+06,10.6331,0.948603,0.830097,9.97143e+15,0.000255587,1638.4,0.195782,1.31448e-11,0.075,0.270782,1
15,10,16,3.66847e+06,10.5076,0.850654,0.83056,8.84128e+15,0.000226619,1638.4,0.195782,1.4825e-11,0.075,0.270782,0
15,11,16,3.66847e+06,9.73367,0.851471,0.814356,8.03797e+15,0.000206029,1638.4,0.195782,1.63066e-11,0.075,0.270782,1
15,12,16,3.66847e+06,9.32089,0.909502,0.80195,8.09644e+15,0.000207528,1638.4,0.195782,1.61888e-11,0.075,0.270782,1
15,13,16,3.66847e+06,10.1411,0.948062,0.763698,8.74444e+15,0.000224137,1638.4,0.195782,1.49892e-11,0.075,0.270782,1
15,14,16,3.66847e+06,9.64801,0.887153,0.788321,8.03574e+15,0.000205972,1638.4,0.195782,1.63111e-11,0.075,0.270782,1
15,15,16,3.66847e+06,9.53677,0.93071,0.785424,8.30245e+15,0.000212808,1638.4,0.195782,1.57872e-11,0.075,0.270782,1
15,16,16,3.66847e+06,11.8347,0.850961,0.83314,9.99246e+15,0.000256126,1638.4,0.195782,1.31171e-11,0.075,0.270782,1
15,17,16,3.66847e+06,11.4638,0.904703,0.794173,9.80925e+15,0.00025143,1638.4,0.195782,1.33621e-11,0.075,0.270782,1
15,18,16,3.66847e+06,9.38367,0.905108,0.824976,8.34451e+15,0.000213886,1638.4,0.195782,1.57076e-11,0.075,0.270782,1
15,19,16,3.66847e+06,8.38718,0.869011,0.760953,6.60519e+15,0.000169304,1638.4,0.195782,1.98438e-11,0.075,0.270782,1
15,20,16,3.66847e+06,8.21809,0.870243,0.813076,6.92515e+15,0.000177505,1638.4,0.195782,1.8927e-11,0.075,0.270782,1
15,21,16,3.66847e+06,10.5766,0.946767,0.789077,9.41008e+15,0.000241199,1638.4,0.195782,1.39289e-11,0.075,0.270782,0
15,22,16,3.66847e+06,10.1002,0.895849,0.772516,8.32447e+15,0.000213372,1638.4,0.195782,1.57454e-11,0.075,0.270782,1
15,23,16,3.66847e+06,11.8655,0.8797,0.802366,9.97418e+15,0.000255658,1638.4,0.195782,1.31411e-11,0.075,0.270782,0
15,24,16,3.66847e+06,10.9424,0.872988,0.77835,8.85489e+15,0.000226968,1638.4,0.195782,1.48022e-11,0.075,0.270782,1
15,25,16,3.66847e+06,10.922,0.943676,0.805852,9.89158e+15,0.00025354,1638.4,0.195782,1.32509e-11,0.075,0.270782,1
15,26,16,3.66847e+06,8.92567,0.865082,0.802552,7.38002e+15,0.000189164,1638.4,0.195782,1.77604e-11,0.075,0.270782,1
15,27,16,3.66847e+06,10.6604,0.871517,0.826993,9.15036e+15,0.000234541,1638.4,0.195782,1.43243e-11,0.075,0.270782,0
15,28,16,3.66847e+06,9.95728,0.924577,0.836088,9.16689e+15,0.000234965,1638.4,0.195782,1.42984e-11,0.075,0.270782,1
15,29,16,3.66847e+06,8.74372,0.909618,0.774631,7.3373e+15,0.000188069,1638.4,0.195782,1.78638e-11,0.075,0.270782,1
15,30,16,3.66847e+06,8.68609,0.857234,0.789975,7.00524e+15,0.000179558,1638.4,0.195782,1.87106e-11,0.075,0.270782,0
15,31,16,3.66847e+06,11.2913,0.88624,0.760893,9.06788e+15,0.000232427,1638.4,0.195782,1.44545e-11,0.075,0.270782,1
15,32,16,3.66847e+06,11.4941,0.864208,0.823163,9.73791e+15,0.000249601,1638.4,0.195782,1.346e-11,0.075,0.270782,1
15,33,16,3.66847e+06,9.8523,0.903002,0.847903,8.98377e+15,0.000230271,1638.4,0.195782,1.45899e-11,0.075,0.270782,1
15,34,16,3.66847e+06,8.06393,0.945718,0.844973,7.67428e+15,0.000196707,1638.4,0.195782,1.70794e-11,0.075,0.270782,1
15,35,16,3.66847e+06,9.22759,0.935594,0.783698,8.05769e+15,0.000206534,1638.4,0.195782,1.62667e-11,0.075,0.270782,1
